finding_id,module,execution_wp,execution_batch,wp_exists,duplicate_finding,core_preserved,core_modified,p9_engineering_treatment,p11_context_required,runtime_status,documentary_evidence_status,p12_evidence_disposition,p12_stage_evidence,physical_runtime_gate,implementation_blocker_from_absence_of_physical_runtime,P14ManifestStatus
M14-CI-017,M14,M14-P4-WP01,B03,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M14-CI-018,M14,M14-P4-WP01,B03,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M14-CI-019,M14,M14-P4-WP01,B03,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M14-CI-020,M14,M14-P4-WP04,B03,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-01,M15,M15-P4-WP01,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-02,M15,M15-P4-WP04,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-03,M15,M15-P4-WP03,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-04,M15,M15-P4-WP01,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-05,M15,M15-P4-WP01,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-06,M15,M15-P4-WP01,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-07,M15,M15-P4-WP01,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-08,M15,M15-P4-WP01,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-09,M15,M15-P4-WP01,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-10,M15,M15-P4-WP04,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-11,M15,M15-P4-WP01,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-12,M15,M15-P4-WP01,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-13,M15,M15-P4-WP01,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-14,M15,M15-P4-WP01,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-15,M15,M15-P4-WP01,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-16,M15,M15-P4-WP01,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-17,M15,M15-P4-WP01,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-18,M15,M15-P4-WP01,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-19,M15,M15-P4-WP01,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-20,M15,M15-P4-WP01,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-21,M15,M15-P4-WP01,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
M15-IA-22,M15,M15-P4-WP01,B06,True,False,YES,NO,PRESERVE_OR_AUGMENT_AT_SUCCESSOR_IMPLEMENTATION_CONTRACT,YES,N-A CURRENT P12_RECONCILIATION_EVIDENCE STAGE; CARRIED AS FUTURE VERIFICATION STATE,SUPPORTED,PRESERVE / RECONCILE,DOCUMENTARY/DESIGN,N-A / OUT OF SCOPE,NO,PRESERVED_FROM_P12
