district_code,code,name,postal_code
720908,7209082009,Pancuma,94681
720908,7209082010,Tongku,94681
720908,7209082011,Podi,94681
720908,7209082012,Dataran Bugi,94681
720908,7209082015,Banano,94681
720908,7209082016,Bahari,94681
720908,7209082017,Buyuntaripa,94681
720908,7209082018,Kalemba,94681
720909,7209092001,Biga,94692
720909,7209092002,Salinggoha,94692
720909,7209092003,Tingki,94692
720909,7209092004,Malapo,94692
720909,7209092005,Pasokan,94692
720909,7209092006,Kondongan,94692
720909,7209092007,Katogop,94692
720909,7209092008,Tongidon,94692
720910,7209101001,Uentanaga Bawah,
720910,7209101002,Uentanaga Atas,
720910,7209101003,Dondo,
720910,7209101007,Uamalingku,
720910,7209101008,Dondo Barat,
720910,7209101009,Muara Toba,
720910,7209102004,Sumoli,
720910,7209102005,Sabulira Toba,
720910,7209102006,Labuan,
720910,7209102010,Patingko,
720911,7209112001,Bomba,
720911,7209112002,Molowagu,
720911,7209112003,Malino,
720911,7209112004,Kulingkinari,
720911,7209112005,Tumbulawa,
720911,7209112006,Siatu,
720911,7209112007,Kambutu,
720911,7209112008,Lindo,
720911,7209112009,Patoyan,
720912,7209122001,Kalia,
720912,7209122002,Malenge,
720912,7209122003,Pautu,
720912,7209122004,Tumotok,
720912,7209122005,Kabalutan,
720912,7209122006,Kadoda,
721001,7210012001,Sidondo II,94364
721001,7210012002,Sidondo I,94364
721001,7210012003,Bora,94364
721001,7210012004,Watunonju,94364
721001,7210012005,Olobuju,94364
721001,7210012006,Soulowe,94364
721001,7210012007,Sidera,94364
721001,7210012008,Jono Oge,94364
721001,7210012009,Kalukubula,94364
721001,7210012010,Lolu,94364
721001,7210012011,Pombewe,94364
721001,7210012012,Loru,94364
721001,7210012013,Mpanau,94364
721001,7210012014,Ngatabaru,94364
721001,7210012015,Maranatha,94364
721001,7210012016,Sidondo III,94364
721001,7210012017,Sidondo IV,94364
721002,7210022001,Bobo,94364
721002,7210022002,Bunga,94364
721002,7210022003,Kapirowe,94364
721002,7210022004,Makmur,94364
721002,7210022005,Berdikari,94364
721002,7210022006,Patimbe,94364
721002,7210022007,Ampera,94364
721002,7210022008,Rejeki,94364
721002,7210022009,Sintuwu,94364
721002,7210022010,Sigimpu,94364
721002,7210022011,Bakubakulu,94364
721002,7210022012,Bahagia,94364
721002,7210022013,Rahmat,94364
721002,7210022014,Tanah Harapan,94364
721002,7210022015,Ranteleda,94364
721002,7210022016,Tongoa,94364
721002,7210022017,Lembantongoa,94364
721002,7210022018,Uwe Nuni,94364
721002,7210022019,Sejahtera,94364
721002,7210022020,Ue rani,94364
721002,7210022021,Karunia,94364
721002,7210022022,Sarumana,94364
721003,7210032001,Kamarora A,94364
721003,7210032002,Kamarora B,94364
721003,7210032003,Kadidia,94364
721003,7210032004,Sopu,94364
721003,7210032005,Bulili,94364
721004,7210042001,Puroo,94363
721004,7210042002,Langko,94363
721004,7210042003,Tomado,94363
721004,7210042004,Anca,94363
721004,7210042005,Olu,94363
721005,7210052001,Siwongi,94363
721005,7210052002,Banggaiba,94363
721005,7210052003,Tangkulowi,94363
721005,7210052004,Boladangko,94363
721005,7210052005,Lonca,94363
721005,7210052006,Rantewulu,94363
721005,7210052007,Towulu,94363
721005,7210052008,Winatu,94363
721005,7210052009,Sungku,94363
721005,7210052010,Bolapapu,94363
721005,7210052011,Mataue,94363
721005,7210052012,Toro,94363
721005,7210052013,Salua,94363
721005,7210052014,Namo,94363
721005,7210052015,Marena,94363
721005,7210052016,Poleroa Makuhi,94363
721006,7210062001,Lempelero,94363
721006,7210062002,Gimpu,94363
721006,7210062003,Tomua,94363
721006,7210062004,Tompi Bugis,94363
721006,7210062005,Lawua,94363
721006,7210062006,Watukilo,94363
721006,7210062007,Salutome,94363
721006,7210062008,O'o Parese,94363
721006,7210062009,Pilimakujawa,94363
721006,7210062010,Moa,94363
721006,7210062011,Wangka,94363
721006,7210062012,Palamaki,94363
721007,7210072001,Koja,94112
721007,7210072002,Kalamanta,94112
721007,7210072003,Mamu,94112
721007,7210072004,Peana,94112
721007,7210072005,Kantewu,94112
721007,7210072006,Onu,94112
721007,7210072007,Mapahi,94112
721007,7210072008,Banasu,94112
721007,7210072009,Lonebasa,94112
721007,7210072010,Lawe,94112
721007,7210072011,Morui,94112
721007,7210072012,Kantewu II,94112
721007,7210072013,Porelea,94112
721007,7210072014,Tuwo Tanijaya,94112
721007,7210072015,Pelempea,94112
721007,7210072016,Morui II,94112
721007,7210072017,Poluroa,94112
721007,7210072018,Masewo,94112
721007,7210072019,Porelea II,94112
721008,7210082001,Tuwa,94364
721008,7210082002,Omu,94364
721008,7210082003,Simoro,94364
721008,7210082004,Pakuli,94364
721008,7210082005,Pandere,94364
721008,7210082006,Kalawara,94364
721008,7210082007,Pakuli Utara,94364
721009,7210092001,Bangga,94361
721009,7210092002,Walatana,94361
721009,7210092003,Bulubete,94361
721009,7210092004,Baluase,94361
721009,7210092005,Rogo,94361
721009,7210092006,Pulu,94361
721009,7210092007,Balongga,94361
721009,7210092008,Sambo,94361
721009,7210092009,Wisolo,94361
721009,7210092010,Jono,94361
721009,7210092011,Poi,94361
721009,7210092012,Ramba,94361
721010,7210102001,Lambara,94364
721010,7210102002,Sibalaya Selatan,94364
721010,7210102003,Sibalaya Utara,94364
721010,7210102004,Sibowi,94364
721010,7210102005,Sibalaya Barat,94364
721011,7210112001,Sibonu,94361
721011,7210112002,Kaluku Tinggu,94361
721011,7210112003,Pewunu,94361
721011,7210112004,Kaleke,94361
721011,7210112005,Rarampadende,94361
721011,7210112006,Balumpewa,94361
721011,7210112007,Balamoa,94361
721011,7210112008,Pesaku,94361
721011,7210112009,Mantikole,94361
721011,7210112010,Bobo,94361
721011,7210112011,Balaroa Pewenu,94361
721011,7210112012,Luku,94361
721012,7210122001,Tulo,94361
721012,7210122002,Langaleso,94361
721012,7210122003,Watubula,94361
721012,7210122004,Soulowe,94361
721012,7210122005,Karawana,94361
721012,7210122006,Kotapulu,94361
721012,7210122007,Kotarindau,94361
721012,7210122008,Panturabate,94361
721012,7210122009,Maku,94361
721012,7210122010,Potoya,94361
721012,7210122011,Kabobona,94361
721013,7210132001,Porame,
721013,7210132002,Balane,
721013,7210132003,Uwemanje,
721013,7210132004,Rondingo,
721013,7210132005,Bolobia,
721013,7210132006,Doda,
721013,7210132007,Kalora,
721013,7210132008,Kanuna,
721013,7210132009,Daenggune,
721013,7210132010,Kayumpia,
721014,7210142001,Lebanu,94362
721014,7210142002,Bomba,94362
721014,7210142003,Beka,94362
721014,7210142004,Sibedi,94362
721014,7210142005,Padende,94362
721014,7210142006,Sunju,94362
721014,7210142007,Tinggede,94362
721014,7210142008,Baliase,94362
721014,7210142009,Binangga,94362
721014,7210142010,Boyabaliase,94362
721014,7210142011,Tinggede Selatan,94362
721015,7210152001,Wayu,94362
721015,7210152002,Taipanggabe,94362
721015,7210152003,Matantimali,94362
721015,7210152004,Lewara,94362
721015,7210152005,Dombu,94362
721015,7210152006,Soi,94362
721015,7210152007,Wugaga,94362
721015,7210152008,Panasibaja,94362
721015,7210152009,Ongulero,94362
721015,7210152010,Wiapore,94362
721015,7210152011,Wawujai,94362
721015,7210152012,Lemosiranindi,94362
721101,7211011005,Lompio,
721101,7211011006,Tano Bununungan,
721101,7211011007,Dodung,
721101,7211012001,Lambako,
721101,7211012002,Kokini,
721101,7211012003,Lampa,
721101,7211012004,Tinakin Laut,
721101,7211012008,Potil Pololoba,
721101,7211012009,Dangkalan,
721101,7211012010,Pasir Putih,
721102,7211022001,Kendek,
721102,7211022002,Lokotoy,
721102,7211022003,Popisi,
721102,7211022004,Paisumosoni,
721102,7211022005,Tolisetubono,
721102,7211022006,Bone Baru,
721103,7211032001,Toropot,
721103,7211032002,Kokudang,
721103,7211032003,Kaukes,
721103,7211032004,Bungin,
721103,7211032005,Panapat,
721103,7211032006,Ndindibung,
721103,7211032007,Nggasuang,
721103,7211032008,Mbuang-Mbuang,
721103,7211032009,Timpaus,
721103,7211032010,Kasuari,
721103,7211032011,Sonit,
721103,7211032012,Paisubebe,
721103,7211032013,Mandel,
721103,7211032014,Minanga,
721103,7211032015,Bolokut,
721103,7211032016,Keak,
721104,7211042001,Togong Sagu,
721104,7211042002,Taduno,
721104,7211042003,Kanari,
721104,7211042004,Lantibung,
721104,7211042005,Kalupapi,
721104,7211042006,Bone-Bone,
721104,7211042007,Mbeleang,
721104,7211042008,Tabulang,
721104,7211042009,Sasabobok,
721104,7211042010,Bungin Lawean,
721104,7211042011,Lalong,
721104,7211042012,Dungkean,
721105,7211052001,Lalong,
721105,7211052002,Lipulalongo,
721105,7211052003,Paisulamo,
721105,7211052004,Alasan,
721105,7211052005,Mansalean,
721105,7211052006,Bontosi,
721105,7211052007,Lipu Talas,
721105,7211052008,Padingkian,
721106,7211062001,Matanga,
721106,7211062002,Tolokibit,
721106,7211062003,Bentean,
721106,7211062004,Malino Padas,
721106,7211062005,Kelapa Lima,
721106,7211062006,Labuan Kapelak,
721107,7211072001,Adean,
721107,7211072002,Badumpayan,
721107,7211072003,Timbong,
721107,7211072004,Mominit,
721107,7211072005,Gonggong,
721107,7211072006,Monsongan,
721107,7211072007,Tintingo,
721107,7211072008,Pososlalongo,
721201,7212011001,Kolonodale,
721201,7212011002,Bahontula,
721201,7212011003,Bahoue,
721201,7212012004,Ganda-Ganda,
721201,7212012005,Koya,
721201,7212012006,Gililana,
721201,7212012007,Tanauge,
721201,7212012008,Korololaki,
721201,7212012009,Korololama,
721201,7212012010,Koromatantu,
721202,7212022001,Bunta,
721202,7212022002,Tompira,
721202,7212022003,Bungintimbe,
721202,7212022004,Towara,
721202,7212022005,Molino,
721202,7212022006,Mohoni,
721202,7212022007,Ungkea,
721202,7212022008,Bimor Jaya,
721202,7212022009,Molores,
721202,7212022010,Keuno,
721202,7212022011,Towara Pantai,
721202,7212022012,Peboa,
721203,7212032001,Dolupo Karya,
721203,7212032002,Po'ona,
721203,7212032003,Petumbea,
721203,7212032004,Ronta,
721203,7212032005,Pontangoa,
721203,7212032006,Jamor Jaya,
721203,7212032007,Pa'awaru,
721203,7212032008,Lembobelala,
721203,7212032009,Bintangor Mukti,
721203,7212032010,Mandula,
721204,7212042001,Beteleme,
721204,7212042002,Uluanso,
721204,7212042003,Mora,
721204,7212042004,Waraa,
721204,7212042005,Tingkeao,
721204,7212042006,Wawopada,
721204,7212042007,Korowalelo,
721204,7212042008,Tinompo,
721204,7212042009,Kumpi,
721204,7212042010,Korompeeli,
721204,7212042011,Lemboroma,
721204,7212042012,Korowou,
721204,7212042013,Lembobaru,
721204,7212042014,Korobonde,
721205,7212052001,Tomata,
721205,7212052002,Londi,
721205,7212052003,Taende,
721205,7212052004,Ensa,
721205,7212052005,Kolaka,
721205,7212052006,Peonea,
721205,7212052007,Lanumor,
721205,7212052008,Gontara,
721205,7212052009,Lee,
721205,7212052010,Saemba,
721205,7212052011,Kasingoli,
721205,7212052012,Tomui Karya,
721205,7212052013,Saemba Walati,
721205,7212052014,Pambarea,
721206,7212062001,Era,
721206,7212062002,Peleru,
721206,7212062003,Tamonjengi,
721206,7212062004,Mayumba,
721206,7212062005,Tiwa'a,
721206,7212062006,Lembontonara,
721206,7212062007,Tabarano,
721206,7212062008,Wawondula,
721207,7212072001,Lembah Sumara,
721207,7212072002,Sumara Jaya,
721207,7212072003,Tambayoli,
721207,7212072004,Malino,
721207,7212072005,Panca Makmur,
721207,7212072006,Tamainusi,
721207,7212072007,Bau,
721207,7212072008,Malino Jaya,
721207,7212072009,Toddopoli Uebangke,
721207,7212072010,Tandoyondo,
721208,7212082001,Baturube,
721208,7212082002,Posangke,
721208,7212082003,Taronggo,
721208,7212082004,Ueruru,
721208,7212082005,Uewajo,
721208,7212082006,Tirongan Bawah,
721208,7212082007,Tirongan Atas,
721208,7212082008,Siliti,
721208,7212082009,Lemo,
721208,7212082010,Salubiro,
721208,7212082011,Uemasi,
721208,7212082012,Opo,
721208,7212082013,Tanakuraya,
721208,7212082014,Tambarobone,
721208,7212082015,Woomparigi,
721208,7212082016,Boba,
721208,7212082017,Kalombang,
721208,7212082018,Tokonanaka,
721208,7212082019,Matube,
721208,7212082020,Lemowalia,
721208,7212082021,Uempanapa,
721208,7212082022,Tokala Atas,
721208,7212082023,Pokeang,
721209,7212092001,Pandauke,
721209,7212092002,Kolo Bawah,
721209,7212092003,Kolo Atas,
721209,7212092004,Momo,
721209,7212092005,Tananagaya,
721209,7212092006,Uepakatu,
721209,7212092007,Lijo,
721209,7212092008,Tanasumpu,
721209,7212092009,Parangisi,
721209,7212092010,Girimulya,
721209,7212092011,Winangobino,
721209,7212092012,Tambale,
721209,7212092013,Sea,
721209,7212092014,Menyo'e,
721210,7212102001,Tiu,
721210,7212102002,Tontowea,
721210,7212102003,Togo Mulyo,
721210,7212102004,Maralee,
721210,7212102005,Mondowe,
721210,7212102006,Sampalowo,
721210,7212102007,Moleono,
721210,7212102008,Onepute,
721210,7212102009,Ulu Laa,
721210,7212102010,Tadaku Jaya,
727101,7271011004,Besusu Barat,94111
727101,7271011006,Besusu Tengah,94111
727101,7271011007,Besusu Timur,94111
727101,7271011009,Lolu Selatan,94235
727101,7271011010,Lolu Utara,94235
727102,7271021002,Ujuna,94222
727102,7271021005,Balaroa,94226
727102,7271021007,Kamonji,94223
727102,7271021008,Baru,94221
727102,7271021009,Lere,94221
727102,7271021015,Siranindi,94221
727103,7271031001,Tatura Utara,94236
727103,7271031002,Birobuli Utara,94231
727103,7271031003,Petobo,94232
727103,7271031011,Birobuli Selatan,94231
727103,7271031012,Tatura Selatan,94236
727104,7271041001,Mamboro,94148
727104,7271041002,Taipa,94147
727104,7271041003,Kayumalue Ngapa,94146
727104,7271041004,Kayumalue Pajeko,94145
727104,7271041010,Mamboro Barat,94148
727105,7271051001,Buluri,94228
727105,7271051002,Donggala Kodi,94226
727105,7271051003,Kabonena,94227
727105,7271051004,Silae,94227
727105,7271051005,Watusampu,94229
727105,7271051006,Tipo,94228
727106,7271061001,Nunu,94222
727106,7271061002,Palupi,94238
727106,7271061003,Tawanjuka,94237
727106,7271061004,Pengawu,94239
727106,7271061005,Duyu,94225
727106,7271061006,Boyaoge,94221
727107,7271071001,Pantoloan,94143
727107,7271071002,Pantoloan Boya,94143
727107,7271071003,Baiya,94142
727107,7271071004,Lambara,94141
727107,7271071005,Panawu,94141
727108,7271081001,Layana Indah,94111
727108,7271081002,Tondo,94119
727108,7271081003,Talise,94118
727108,7271081004,Tanamodindi,94234
727108,7271081005,Lasoani,94116
727108,7271081006,Poboya,94115
727108,7271081007,Kawatuna,94233
727108,7271081008,Talise Valangguni,
730101,7301011001,Benteng Utara,
730101,7301011002,Benteng,
730101,7301011003,Benteng Selatan,
730102,7301021001,Putabangun,
730102,7301021002,Bontobangun,
730102,7301022003,Bontosunggu,
730102,7301022004,Bontoborusu,
730102,7301022005,Bontolebang,
730102,7301022006,Bontotangnga,
730102,7301022007,Kahu-Kahu,
730102,7301022008,Kalepadang,
730103,7301031001,Batangmata,
730103,7301031002,Batangmata Sapo,
730103,7301032003,Pamatata,
730103,7301032004,Tanete,
730103,7301032005,Bungaiya,
730103,7301032006,Kayu Bauk,
730103,7301032007,Barat Lambongan,
730103,7301032008,Bontona Saluk,
730103,7301032009,Onto,
730103,7301032010,Maharayya,
730103,7301032011,Menara Indah,
730103,7301032015,Tamalanrea,
730104,7301042001,Parak,
730104,7301042002,Barugaiya,
730104,7301042003,Jambuiya,
730104,7301042004,Mare-Mare,
730104,7301042005,Polebunging,
730104,7301042006,Bonea Makmur,
730104,7301042008,Bontomarannu,
730104,7301042010,Bonea Timur,
730104,7301042011,Bontokoraang,
730104,7301042012,Kaburu,
730105,7301052001,Harapan,
730105,7301052002,Patikarya,
730105,7301052003,Patilereng,
730105,7301052004,Laiyolo Baru,
730105,7301052005,Laiyolo,
730105,7301052006,Lantibongan,
730105,7301052007,Binanga Sombaiya,
730105,7301052008,Lowa,
730105,7301052009,Appatanah,
730105,7301052010,Tambolongan,
730105,7301052011,Polassi,
730105,7301052012,Khusus Bahuluang,
730106,7301062001,Kembang Ragi,
730106,7301062003,Ma'minasa,
730106,7301062005,Tanamalala,
730106,7301062006,Labuang Pamajang,
730106,7301062007,Massungke,
730106,7301062009,Bontosaile,
730106,7301062011,Teluk Kampe,
730107,7301072001,Bonerate,
730107,7301072002,Majapahit,
730107,7301072003,Batu Bingkung,
730107,7301072004,Bonea,
730107,7301072005,Lambego,
730107,7301072006,Komba-Komba,
730107,7301072007,Sambali,
730107,7301072008,Lamantu,
730108,7301082001,Kayuadi,
730108,7301082002,Batang,
730108,7301082003,Nyiur Indah,
730108,7301082004,Tambuna,
730108,7301082005,Jinato,
730108,7301082006,Rajuni,
730108,7301082007,Latondu,
730108,7301082008,Tarupa,
730108,7301082009,Khusus Pasitallu,
730109,7301092001,Kalaotoa,
730109,7301092002,Garaupa,
730109,7301092003,Lembang Matene,
730109,7301092004,Pulo Madu,
730109,7301092005,Karumpa,
730109,7301092006,Garaupa Raya,
730110,7301102001,Bontobulaeng,
730110,7301102002,Bontobaru,
730110,7301102003,Bontomalling,
730110,7301102004,Lembang Baji,
730110,7301102005,Bontojati,
730110,7301102006,Ujung,
730111,7301112001,Buki,
730111,7301112002,Lalang Bata,
730111,7301112003,Balang Butung,
730111,7301112004,Kohala,
730111,7301112005,Bontolempangan,
730111,7301112006,Mekar Indah,
730111,7301112007,Buki Timur,
730201,7302011001,Matekko,
730201,7302011002,Jalanjang,
730201,7302011003,Mario Rennu,
730201,7302012004,Bialo,
730201,7302012005,Bontomacinna,
730201,7302012006,Gattareng,
730201,7302012007,Dampang,
730201,7302012008,Bontosunggu,
730201,7302012009,Palambarae,
730201,7302012010,Bontonyeleng,
730201,7302012011,Benteng Malewang,
730201,7302012012,Padang,
730201,7302012013,Bontoraja,
730201,7302012014,Paenre Lompoe,
730201,7302012015,Benteng Gattareng,
730201,7302012016,Bukit Harapan,
730201,7302012017,Polewali,
730201,7302012018,Bontomasila,
730201,7302012019,Barombong,
730201,7302012020,Bukit Tinggi,
730201,7302012021,Taccorong,
730202,7302021001,Tanah Kongkong,92513
730202,7302021002,Bentengnge,92511
730202,7302021003,Terang Terang,92511
730202,7302021004,Kalumeme,92518
730202,7302021005,Bintarore,92514
730202,7302021006,Kasimpureng,92511
730202,7302021007,Caile,92517
730202,7302021008,Loka,92511
730202,7302021009,Ela Ela,92511
730203,7302031001,Tanahl Lemo,92571
730203,7302031002,Sapo Lohe,92571
730203,7302031003,Benjala,92571
730203,7302031004,Tanah Beru,92571
730203,7302032005,Bira,92571
730203,7302032006,Ara,92571
730203,7302032007,Darubiah,92571
730203,7302032008,Lembanna,92571
730204,7302041001,Eka Tiro,
730204,7302042002,Dwitiro,
730204,7302042003,Tritiro,
730204,7302042004,Batang,
730204,7302042005,Bontotangnga,
730204,7302042006,Caramming,
730204,7302042007,Tamalanrea,
730204,7302042008,Bontobarua,
730204,7302042009,Pakubalaho,
730204,7302042010,Bontomarannu,
730204,7302042011,Bontobulaeng,
730204,7302042012,Buhung Bundang,
730204,7302042013,Lamanda,
730205,7302051001,Tanuntung,
730205,7302051002,Bonto Kamase,
730205,7302052003,Karassing,
730205,7302052004,Singa,
730205,7302052005,Gunturu,
730205,7302052006,Borong,
730205,7302052007,Tugondeng,
730205,7302052008,Pataro,
730206,7302061001,Tanah Jaya,92574
730206,7302061002,Laikang,92574
730206,7302062003,Tambangan,92574
730206,7302062004,Lembanna,92574
730206,7302062005,Possi Tanah,92574
730206,7302062006,Tanah Towa,92574
730206,7302062007,Bontobiraeng,92574
730206,7302062008,Lembang,92574
730206,7302062009,Batunilamung,92574
730206,7302062010,Mattoanging,92574
730206,7302062011,Malleleng,92574
730206,7302062012,Bonto Baji,92574
730206,7302062013,Bontorannu,92574
730206,7302062014,Pattiroang,92574
730206,7302062015,Sapanang,92574
730206,7302062016,Sangkala,92574
730206,7302062017,Lembang Lohe,92574
730206,7302062018,Lolisang,92574
730206,7302062019,Pantama,92574
730207,7302071001,Tanete,
730207,7302071002,Jawijawi,
730207,7302071003,Balla Saraja,
730207,7302072004,Bontobulaeng,
730207,7302072005,Bulo Bulo,
730207,7302072006,Bontominasa,
730207,7302072007,Balangtaroang,
730207,7302072008,Barugae,
730207,7302072009,Salassae,
730207,7302072010,Kambuno,
730207,7302072011,Jojjolo,
730207,7302072012,Sapobonto,
730207,7302072013,Tibona,
730207,7302072014,Balangpesoang,
730207,7302072015,Batulohe,
730207,7302072016,Bontomangiring,
730207,7302072017,Baruga Riattang,
730208,7302081001,Borong Rappoa,92517
730208,7302082002,Mattirowalie,92517
730208,7302082003,Kindang,92517
730208,7302082004,Arinhua,92517
730208,7302082005,Tamaona,92517
730208,7302082006,Benteng Palioi,92517
730208,7302082007,Balibo,92517
730208,7302082008,Garuntungan,92517
730208,7302082009,Orogading,92517
730208,7302082010,Sipaenre,92517
730208,7302082011,Kahayya,92517
730208,7302082012,Somba Palioli,92517
730208,7302082013,Sopa,92517
730209,7302091001,Dannuang,
730209,7302092002,Garanta,
730209,7302092003,Balleanging,
730209,7302092004,Balong,
730209,7302092005,Seppang,
730209,7302092006,Manyampa,
730209,7302092007,Tammatto,
730209,7302092008,Padangloang,
730209,7302092009,Manjalling,
730209,7302092010,Lonrong,
730209,7302092011,Salemba,
730209,7302092012,Bijawang,
730209,7302092013,Paccaramengang,
730210,7302101002,Palampang,
730210,7302102001,Bontomanai,
730210,7302102003,Bontobangun,
730210,7302102004,Karama,
730210,7302102005,Bontolohe,
730210,7302102006,Bajiminasa,
730210,7302102007,Bonto Matene,
730210,7302102008,Tanah Harapan,
730210,7302102009,Batukaropa,
730210,7302102010,Bontoharu,
730210,7302102011,Swatani,
730210,7302102012,Bulolohe,
730210,7302102013,Anrang,
730210,7302102014,Pangalloang,
730210,7302102015,Topanda,
730301,7303011001,Bonto Manai,92451
730301,7303011002,Bonto Lebang,92451
730301,7303011003,Bonto Sunggu,92451
730301,7303011004,Bonto Atu,92451
730301,7303011005,Bonto Rita,92451
730301,7303011006,Bonto Langkasa,92451
730301,7303011007,Bonto Jaya,92451
730301,7303012008,Bonto Jai,92451
730301,7303012009,Bonto Cinde,92451
730301,7303012010,Bonto Loe,92451
730301,7303012012,Bonto Salluang,92451
730302,7303021001,Tappanjeng,92411
730302,7303021002,Pallantikang,92411
730302,7303021003,Letta,92415
730302,7303021004,Mallilingi,92411
730302,7303021005,Lembang,92411
730302,7303021006,Lamalaka,92412
730302,7303021007,Karatuang,92411
730302,7303021008,Onto,92413
730302,7303022009,Kayu Loe,92411
730303,7303032001,Ulu Galung,92414
730303,7303032002,Lonrong,92415
730303,7303032003,Barua,92415
730303,7303032004,Kampala,92415
730303,7303032005,Pa'bentengan,92415
730303,7303032006,Mappilawing,92415
730303,7303032007,Pa'bumbungang,
730303,7303032008,Mamampang,92415
730303,7303032009,Parang Loe,92415
730304,7303041001,Lembang Gantarang Keke,
730304,7303041003,Banyorang,
730304,7303041004,Campaga,
730304,7303041005,Eren Ereng,
730304,7303042006,Labbo,
730304,7303042007,Pattaneteang,
730304,7303042008,Pattallassang,
730304,7303042009,Bonto-bontoa,
730304,7303042010,Bonto Tappalang,
730304,7303042011,Balumbung,
730305,7303052002,Biangkeke,92461
730305,7303052003,Pa'jukukang,92461
730305,7303052004,Biangloe,92461
730305,7303052005,Borong Loe,92461
730305,7303052006,Baruga,92461
730305,7303052010,Nipa-nipa,92461
730305,7303052012,Papan Loe,92461
730305,7303052013,Rappoa,92461
730305,7303052014,Lumpangan,92461
730305,7303052015,Batu Karaeng,92461
730306,7303062001,Bonto Marannu,92451
730306,7303062002,Bonto Tangnga,92451
730306,7303062006,Bonto Tallasa,92451
730306,7303062007,Bonto Rannu,92451
730306,7303062010,Bonto Daeng,92451
730306,7303062011,Bonto Lojong,92451
730307,7303071001,Gantarang Keke,
730307,7303071002,Tanah Loe,
730307,7303072003,Layoa,
730307,7303072004,Bajiminasa,
730307,7303072005,Tombolo,
730307,7303072006,Kaloling,
730308,7303082001,Bonto Tiro,92451
730308,7303082002,Bonto Karaeng,92451
730308,7303082003,Bonto Maccini,92451
730308,7303082004,Bonto Mate'ne,92451
730308,7303082005,Bonto Majannang,92451
730308,7303082006,Bonto Bulaeng,92451
730401,7304011001,Benteng,92352
730401,7304011002,Pallengu,92352
730401,7304011003,Pantai Bahari,92352
730401,7304011004,Bontorannu,92352
730401,7304012005,Pallantikang,92352
730401,7304012006,Kalimporo,92352
730401,7304012007,Punagaya,92352
730401,7304012008,Mallasoro,92352
730401,7304012009,Kapita,92352
730401,7304012010,Marayoka,92352
730401,7304012011,Jenetallasa,92352
730401,7304012012,Tombo Tombolo,92352
730401,7304012013,Gunung Silanu,92352
730401,7304012014,Bontomanai,92352
730402,7304021001,Bonto Tangnga,92351
730402,7304021002,Tonro Kassi,92351
730402,7304021003,Tonro Kassi Barat,92351
730402,7304021004,Tonro Kassi Timur,92351
730402,7304021005,Taman Roya,92351
730402,7304021006,Manjangloe,92351
730402,7304022007,Borongtala,92351
730402,7304022008,Bontosunggu,92351
730402,7304022009,Turatea,92351
730402,7304022010,Karelayu,92351
730402,7304022011,Bontojai,92351
730402,7304022012,Turatea Timur,92351
730403,7304031001,Pabiringa,92316
730403,7304031002,Balang,92315
730403,7304031003,Empoang,92311
730403,7304031004,Balang Toa,92311
730403,7304031005,Balang Beru,92316
730403,7304031006,Empoang Selatan,92311
730403,7304031007,Sidenre,92311
730403,7304031008,Empoang Utara,92316
730403,7304031009,Monro Monro,92316
730403,7304031010,Biring Kassi,92311
730403,7304031011,Panaikang,92311
730403,7304031012,Bontoa,92316
730403,7304032013,Sapanang,92314
730404,7304041001,Togo Togo,92361
730404,7304041002,Bonto Raya,92361
730404,7304042003,Maccinibaji,92361
730404,7304042008,Camba Camba,92361
730404,7304042009,Kaluku,92361
730404,7304042014,Bungeng,92361
730405,7304051001,Tolo,92371
730405,7304051002,Tolo Utara,92371
730405,7304051003,Tolo Selatan,92371
730405,7304051004,Tolo Timur,92371
730405,7304051005,Tolo Barat,92371
730405,7304052006,Gantarang,92371
730405,7304052009,Bontolebang,92371
730405,7304052010,Bontonompo,92371
730405,7304052014,Samataring,92371
730405,7304052021,Tombolo,92371
730406,7304061002,Bulu Jaya,92352
730406,7304062001,Banrimanurung,92352
730406,7304062003,Barana,92352
730406,7304062004,Beroanging,92352
730406,7304062005,Tuju,92352
730406,7304062006,Garassikang,92352
730406,7304062007,Pattiro,92352
730406,7304062008,Pappalluang,92352
730407,7304071002,Bontoramba,92351
730407,7304072001,Bulusibatang,92351
730407,7304072003,Balumbungan,92351
730407,7304072004,Bangkalaloe,92351
730407,7304072005,Datara,92351
730407,7304072006,Maero,92351
730407,7304072007,Kareloe,92351
730407,7304072008,Batujala,92351
730407,7304072009,Bulusuka,92351
730407,7304072010,Tanammawang,92351
730407,7304072011,Lentu,92351
730407,7304072012,Baraya,92351
730408,7304082001,Paitana,92313
730408,7304082002,Bonto Mate'ne,92313
730408,7304082003,Mangepong,92313
730408,7304082004,Bululoe,92313
730408,7304082005,Kayuloe Barat,92312
730408,7304082006,Langkura,92313
730408,7304082007,Bungungloe,92313
730408,7304082008,Kayuloe Timur,92313
730408,7304082009,Jombe,92313
730408,7304082010,Tanjonga,92313
730408,7304082011,Parasanganberu,
730409,7304092001,Bulo Bulo,92361
730409,7304092002,Arungkeke,92361
730409,7304092003,Palajau,92361
730409,7304092004,Boronglamu,92361
730409,7304092005,Arungkeke Pallantikang,92361
730409,7304092006,Kalumpangloe,92361
730409,7304092007,Kampala,92361
730410,7304102001,Rumbia,92371
730410,7304102002,Lebangmanai,92371
730410,7304102003,Bontomanai,92371
730410,7304102004,Bontotiro,92572
