root_source,depth,path,kind,size,sha256,error
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B10_AI_PROVIDER_ADMIN_NOTIFICATION_LEGACY_FULL_VERSION_PACKAGE_v1.1_FINAL_CORRECTED.zip/STEP11-B10_AI_PROVIDER_ADMIN_NOTIFICATION_LEGACY_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.1_FINAL_CORRECTED.docx,member,43935,ae49f791abf6898e2177261212eb6ad9b1c2b84305d47f9a9c228cb536d268f5,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B10_AI_PROVIDER_ADMIN_NOTIFICATION_LEGACY_FULL_VERSION_PACKAGE_v1.1_FINAL_CORRECTED.zip/STEP11-B10_CONTROLLED_FINDING_REGISTER_v1.1_CORRECTED.csv,member,2861,0c5ac9dfa6e162b3e9ea5958744aabb6afebe3ccac38c8fbed00e5bdb461cbd3,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B10_AI_PROVIDER_ADMIN_NOTIFICATION_LEGACY_FULL_VERSION_PACKAGE_v1.1_FINAL_CORRECTED.zip/STEP11-B10_POST_CORRECTION_DEEP_RESCAN_v1.1.json,member,2651,cfa7f0410873158bf49e3f7b9d967550d7599d50f51cb20726a09c6433e554b1,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B10_AI_PROVIDER_ADMIN_NOTIFICATION_LEGACY_FULL_VERSION_PACKAGE_v1.1_FINAL_CORRECTED.zip/STEP11-B10_OUTPUT_SHA256_MANIFEST_v1.1_CORRECTED.json,member,2220,f390d953b6ed09a99b8f1c715ffd02965e761885ee5045096aaf58f1a6e81d9d,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,1,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B1_IDENTITY_AUTH_PROFILE_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.2_FINAL_CORRECTED.docx,member,47267,e73e84330119675c3586e9923e4aa7f913d0c6ab1858b84fa2baf252421c7911,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,1,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B2_LISTING_SEARCH_LEAD_REFRESH_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.1_FINAL_CORRECTED.docx,member,49740,7e4c4ba47b2f1e957410285a7e57a47713968111ce84b931ae94244779fa32e3,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,1,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B3_DEVELOPER_PROJECT_MEDIA_CLAIM_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.1_FINAL_CORRECTED.docx,member,51490,84fa3111a5bd3dc4aac3da76ddd59f3380c4a6cacb9c6ac6528623c3c511ebbd,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,1,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B4_LEARNING_CATALOG_ACTIVITY_LEARNING_ECONOMY_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.1_FINAL_CORRECTED.docx,member,52226,784964b4048b2c860cfe0c874d1824ad3d2f83ed81bf89f66fb310ebbc920303,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,1,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B5_LEARNING_SESSION_ENROLLMENT_PROVIDER_EVIDENCE_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.2_FINAL_CORRECTED.docx,member,50087,d6e143294c1a62f70a667d1b50d19ac385aada8cd77c80dc93d0dc1afb3427fc,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,1,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B6_ORGANIZATION_MEMBERSHIP_INVITATION_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.2_FINAL_CORRECTED.md,member,34839,61e39750c675e0e3f785b44d5c25c504be4b8b44ebf516ee05ba3b4a13ca64b0,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,1,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B7_COMMERCIAL_PAYMENT_ENTITLEMENT_QUOTA_RECONCILIATION_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.1_FINAL_CORRECTED.md,member,35280,2b209c09e41b05417c9e7a4fca5bd30892d04f6d5eb9f54ced0edcc3daa2d018,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,1,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B8_M15_FULL_VERSION_PACKAGE_v1.0.zip,member,56840,a85ff3fb8e95a6c8440ee9e01f9247b3471b776c36ecc94d1764a6bb60f99e30,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,1,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B8_M15_FULL_VERSION_PACKAGE_v1.0.zip,zip_container,56840,a85ff3fb8e95a6c8440ee9e01f9247b3471b776c36ecc94d1764a6bb60f99e30,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B8_M15_FULL_VERSION_PACKAGE_v1.0.zip/STEP11-B8_M15_QUALIFICATION_EVIDENCE_AWARDING_APPEAL_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.0.md,member,32729,4dbfa0b14566e8ec27f4ea69008736abfe56bb69bdd437280f3a10cc86395e0b,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B8_M15_FULL_VERSION_PACKAGE_v1.0.zip/STEP11-B8_M15_QUALIFICATION_EVIDENCE_AWARDING_APPEAL_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.0.docx,member,49194,d5d0b1322adc3589361e410f7f77fa55b6e90057e9a666b2c9f8cae31b7c6c52,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B8_M15_FULL_VERSION_PACKAGE_v1.0.zip/STEP11-B8_MACHINE_REVALIDATION_v1.0.json,member,658,73fb3f19d368dd89ed049e77eaecdf5a6d5ac08f1ee930509bfbd55e23c4d2df,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,1,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B9_M11_FULL_VERSION_PACKAGE_v1.1_FINAL_CORRECTED.zip,member,50827,d5a7097346abf932c01da70a1c79c2a312611525575d75b9be5f090175949566,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,1,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B9_M11_FULL_VERSION_PACKAGE_v1.1_FINAL_CORRECTED.zip,zip_container,50827,d5a7097346abf932c01da70a1c79c2a312611525575d75b9be5f090175949566,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B9_M11_FULL_VERSION_PACKAGE_v1.1_FINAL_CORRECTED.zip/STEP11-B9_M11_PUBLIC_DISCOVERY_STATIC_CONTENT_ANNOUNCEMENT_PROMOTION_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.1_FINAL_CORRECTED.md,member,18119,d73e61cbd4c62a05103910e3cc25b6a56826d939a2bfc390a33a6ef49730bb04,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B9_M11_FULL_VERSION_PACKAGE_v1.1_FINAL_CORRECTED.zip/STEP11-B9_M11_PUBLIC_DISCOVERY_STATIC_CONTENT_ANNOUNCEMENT_PROMOTION_API_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.1_FINAL_CORRECTED.docx,member,43093,ac6934cde8d961b75e3c8557a892e6269cd7c87b868cc927468aec2518f33ec3,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B9_M11_FULL_VERSION_PACKAGE_v1.1_FINAL_CORRECTED.zip/STEP11-B9_DS2_FINAL_REVALIDATION_v1.1.json,member,3283,418b0729c65b8851c7507e45d4d6f712abc1981c4a1af89fdadd0e4c02d027c8,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B9_M11_FULL_VERSION_PACKAGE_v1.1_FINAL_CORRECTED.zip/STEP11-B9_API_PRESERVATION_AND_CONTROLLED_GAP_REGISTER_v1.1.csv,member,1610,d3d02069fd9509f62de73e2cfff964474b4e6541b99281084952f394eb4a037a,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B9_M11_FULL_VERSION_PACKAGE_v1.1_FINAL_CORRECTED.zip/STEP11-B9_POST_CORRECTION_DEEP_RESCAN_v1.1.json,member,436,86d1cb08149ef3203c53fe3920c357025f3cf9e399258e2a174153f10f52da46,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-B9_M11_FULL_VERSION_PACKAGE_v1.1_FINAL_CORRECTED.zip/STEP11-B9_OUTPUT_SHA256_MANIFEST_v1.1.json,member,1036,f3a3dcbae789f2727c271d8cd5bef0e93278ab4d49d19ecbc71a4f06fbd2e53f,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,1,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-C_CROSS_CUTTING_HTTP_API_CONTRACT_FULL_VERSION_PACKAGE_v1.2_FINAL_CORRECTED.zip,member,46452,c085ec340e45c231c87f1159ffca780e165cf755cdbf8cb5c88c9ab6a4855fed,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,1,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-C_CROSS_CUTTING_HTTP_API_CONTRACT_FULL_VERSION_PACKAGE_v1.2_FINAL_CORRECTED.zip,zip_container,46452,c085ec340e45c231c87f1159ffca780e165cf755cdbf8cb5c88c9ab6a4855fed,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-C_CROSS_CUTTING_HTTP_API_CONTRACT_FULL_VERSION_PACKAGE_v1.2_FINAL_CORRECTED.zip/STEP11-C_CONTROLLED_FINDING_REGISTER_v1.2_FINAL_CORRECTED.csv,member,4381,62f63c1c733624b6a92583152032306e61feca13b7818e33d079ad4fcfbe41c8,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-C_CROSS_CUTTING_HTTP_API_CONTRACT_FULL_VERSION_PACKAGE_v1.2_FINAL_CORRECTED.zip/STEP11-C_CROSS_CUTTING_HTTP_API_CONTRACT_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.2_FINAL_CORRECTED.docx,member,38405,b7c6c871ca1ceeb0b3b174cd33fbf840ce08824d549a544a077f1b851bcd7a96,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-C_CROSS_CUTTING_HTTP_API_CONTRACT_FULL_VERSION_PACKAGE_v1.2_FINAL_CORRECTED.zip/STEP11-C_CROSS_CUTTING_HTTP_API_CONTRACT_SYNCHRONIZATION_FULL_DEEP_SCAN_v1.2_FINAL_CORRECTED.md,member,13383,9e1ea9db8de6c4809b56ad11eab09e7eace1a7d7e91e4775c32b83e7146367fa,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-C_CROSS_CUTTING_HTTP_API_CONTRACT_FULL_VERSION_PACKAGE_v1.2_FINAL_CORRECTED.zip/STEP11-C_CURRENT_CORE_API_PROVENANCE_MATRIX_v1.2.csv,member,583,a6d8b5bfb4ea12154e18ea6ec1f8bb30f6cc5ca2dac459dfe4c1f1f8b54b8cf4,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-C_CROSS_CUTTING_HTTP_API_CONTRACT_FULL_VERSION_PACKAGE_v1.2_FINAL_CORRECTED.zip/STEP11-C_HTTP_STATUS_MATRIX_v1.2.csv,member,188,26becda8cadb50dec52c22768453f562cd81d3b95604c171934caa375128f2e1,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-C_CROSS_CUTTING_HTTP_API_CONTRACT_FULL_VERSION_PACKAGE_v1.2_FINAL_CORRECTED.zip/STEP11-C_M01_M15_COVERAGE_MATRIX_v1.2.csv,member,637,ad0421ddff258fc95c0454369cfc688e5e84498ee95a302bd80175bf7a40c807,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-C_CROSS_CUTTING_HTTP_API_CONTRACT_FULL_VERSION_PACKAGE_v1.2_FINAL_CORRECTED.zip/STEP11-C_OUTPUT_SHA256_MANIFEST_v1.2.json,member,1644,3e17477c01d5a9f27f174ddd87589ade6994ecfdf07df1b39c06cbc286de62a7,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-C_CROSS_CUTTING_HTTP_API_CONTRACT_FULL_VERSION_PACKAGE_v1.2_FINAL_CORRECTED.zip/STEP11-C_PAGINATION_RATE_IDEMPOTENCY_MATRIX_v1.2.csv,member,199,9fb190e5c9b3f41e04fb4c7268ecad8f2cc1e74d3ae7a6207e1148698b5a10ee,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-C_CROSS_CUTTING_HTTP_API_CONTRACT_FULL_VERSION_PACKAGE_v1.2_FINAL_CORRECTED.zip/STEP11-C_POST_CORRECTION_DEEP_RESCAN_v1.2.json,member,508,8a0ea04e0ec71c14bca15a7d77972bbac42211f508d308dce5dbbe4022c125c0,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-C_CROSS_CUTTING_HTTP_API_CONTRACT_FULL_VERSION_PACKAGE_v1.2_FINAL_CORRECTED.zip/STEP11-C_REQUEST_RESPONSE_CONTRACT_MATRIX_v1.2.csv,member,178,cfb97e7979333d4a67c910771ff4e2a3e4b5d0f1d964f7e7a69a83b239dc9d62,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,1,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip,member,64866,1900a9ef1750002de8eca9e83d54a55e6d3e9a61666bce71b1d2a66c83356ab3,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,1,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip,zip_container,64866,1900a9ef1750002de8eca9e83d54a55e6d3e9a61666bce71b1d2a66c83356ab3,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip/00_README_STEP11-D_v1.3_FINAL_CORRECTED.md,member,598,341969f406b1261049704092b1fc5c682cd7ec6cfe2ca8cc8ae9ab6409e4e860,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip/00_STEP11-D_V1_1_V1_2_CONTENT_PRESERVATION_RECONCILIATION_v1.3.md,member,2174,cf080e3ab6068d33bdda29cdcfe2029ae3f06fa6791401bb224b415e547fef3c,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip/01_STEP11-D_FULL_DEEP_SCAN_REPORT_v1.3_FINAL_RECONCILED.docx,member,40309,14aa20bd64e5cfea7450cb492fb6ef5b5c986b594fb007f7d38db554c065c663,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip/01_STEP11-D_FULL_DEEP_SCAN_REPORT_v1.3_FINAL_RECONCILED.md,member,11345,6330099535b5f53d98e4e20a9c939167dc038ddd4186b0390239faa5dce7b07d,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip/02_M01_M15_DEPENDENCY_MATRIX_v1.3.csv,member,7213,8d604d110489fb0c66193b595323dda877fb2cb1b17fe4c50b9e02f6b87ceacd,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip/03_CROSS_MODULE_API_DEPENDENCY_MATRIX_v1.3.csv,member,3314,6eef09ca0ff0b4d5136c12b78002a0167b5d4cec0ada12e01e2fc8a1d3b8c529,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip/04_AUTHORITY_DEPENDENCY_MATRIX_v1.3.csv,member,2951,9e85b900598c3ef12a702738a770028622757df4a2b293bb404c688a3c8071d6,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip/05_CORE_V1_3_STEP11_D_RESIDUAL_REGISTER_v1.3.csv,member,774,43ab382274247d71f6a64ab51882e178836f9ed95f71bb380a334dbabb39cfff,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip/06_API_PRODUCER_CONSUMER_MATRIX_v1.3.csv,member,603,35dc084d7868377736929c8b67b5b2bbc18be4a079462a7ddc77ec3fac72ed49,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip/07_LIFECYCLE_DEPENDENCY_MATRIX_v1.3.csv,member,615,7681b086ee13c1cdeeacf239d2d8a6145b9c4b49fa71b32b3368f8a643b6a548,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip/08_RESOURCE_IDENTIFIER_DEPENDENCY_MATRIX_v1.3.csv,member,669,fda827ffe78956dd2f01173b4647f442fcd6b1f43fff6185372fb04dc3fcc2bf,
Core baru RumahAgen-SaaS-GitHub-Ready(1).zip,2,Core baru RumahAgen-SaaS-GitHub-Ready(1).zip/RumahAgen-SaaS-GitHub-Ready-Pseries-Renamed-20260908/docs/core/current/04-api/STEP-11-API-SYNCHRONIZATION/STEP11-D_CROSS_MODULE_API_CONSISTENCY_FULL_VERSION_PACKAGE_v1.3_FINAL_CORRECTED_PRESERVATION_COMPLETE.zip/09_CIRCULAR_DEPENDENCY_REGISTER_v1.3.csv,member,431,e7dbbc140f0b1c3490b35aa1f79b2352ef46d24b8cec48c74c3854d38bed8eeb,
