finding_id,module,core_artifact_id,classification,semantic_detail,final_semantic_authority,authority_role,authority_resolution,core_authority_owner,mxx_authority_artifact,step05_required,step06_merge_status
M12-CI-002,M12,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,PRESERVE,Lead Exit → CLOSING → CLOSED; no Lead Transfer/successor inheritance,M12,DOMAIN_AUTHORITY,M12 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0.md,NO,CLOSED
M12-CI-003,M12,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CONTROLLED,Organization Public Content ownership clarification,M12,DOMAIN_AUTHORITY,M12 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0.md,NO,CLOSED
M12-CI-004,M12,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,ORG-ADMIN action/permission boundary,M12,DOMAIN_AUTHORITY,M12 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0.md,NO,CLOSED
M12-CI-005,M12,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,PRESERVE,M12 → M03 organization-context dependency,M12,DOMAIN_AUTHORITY,M12 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0.md,NO,CLOSED
M12-CI-006,M12,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,PRESERVE,M12 → M10 authorization dependency,M12,DOMAIN_AUTHORITY,M12 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0.md,NO,CLOSED
M12-CI-007,M12,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,PRESERVE,M12 → M11 discovery dependency,M12,DOMAIN_AUTHORITY,M12 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0.md,NO,CLOSED
M12-CI-008,M12,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,PRESERVE,M12 → M14 commercial-context dependency,M12,DOMAIN_AUTHORITY,M12 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0.md,NO,CLOSED
M12-CI-009,M12,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CONTROLLED,Physical implementation status,M12,DOMAIN_AUTHORITY,M12 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0.md,NO,CLOSED
M12-CI-010,M12,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CONTROLLED,Runtime status,M12,DOMAIN_AUTHORITY,M12 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M12_FULL_REBUILD_CONTROLLED_v1.0.md,NO,CLOSED
M13-CI-001,M13,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,RECONCILE,Provider Catalogue mutation authority is Superadmin-only,M13,DOMAIN_AUTHORITY_WITH_ACTOR_BOUNDARY,M13 owns provider/BYOK semantics; Superadmin-only catalogue mutation and Agent/User own BYOK connection as locked.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M13_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M13_FULL_REBUILD_CONTROLLED_v1.0.md,YES,CLOSED
M13-CI-002,M13,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,RECONCILE,BYOK ownership is Agent/User OWN,M13,DOMAIN_AUTHORITY_WITH_ACTOR_BOUNDARY,M13 owns provider/BYOK semantics; Superadmin-only catalogue mutation and Agent/User own BYOK connection as locked.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M13_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M13_FULL_REBUILD_CONTROLLED_v1.0.md,YES,CLOSED
M13-CI-003,M13,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,PRESERVE,M10 authorization boundary,M13,DOMAIN_AUTHORITY,M13 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M13_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M13_FULL_REBUILD_CONTROLLED_v1.0.md,NO,CLOSED
M13-CI-004,M13,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,CONTROLLED,Physical/runtime implementation,M13,DOMAIN_AUTHORITY,M13 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M13_FULL_REBUILD_CONTROLLED_v1.0/RUMAHAGEN_WF03_M13_FULL_REBUILD_CONTROLLED_v1.0.md,NO,CLOSED
M14-CI-001,M14,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,PRESERVE,M14 commercial authority,M14,DOMAIN_AUTHORITY,M14 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,NO,CLOSED
M14-CI-002,M14,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,PRESERVE,Payment belongs to M14,M14,DOMAIN_AUTHORITY,M14 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,NO,CLOSED
M14-CI-003,M14,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,PRESERVE,Entitlement ≠ RBAC,M14,DOMAIN_AUTHORITY,M14 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,NO,CLOSED
M14-CI-004,M14,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,PRESERVE,Quota is commercial capacity,M14,DOMAIN_AUTHORITY,M14 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,NO,CLOSED
M14-CI-005,M14,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Eight approved commercial surfaces,M14,DOMAIN_AUTHORITY,M14 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,NO,CLOSED
M14-CI-006,M14,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Subscription lifecycle,M14,DOMAIN_AUTHORITY,M14 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,NO,CLOSED
M14-CI-007,M14,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Add-on lifecycle/validity,M14,DOMAIN_AUTHORITY,M14 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,NO,CLOSED
M14-CI-008,M14,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Promotion lifecycle,M14,DOMAIN_AUTHORITY,M14 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,NO,CLOSED
M14-CI-009,M14,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Immutable purchase snapshot,M14,DOMAIN_AUTHORITY,M14 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,NO,CLOSED
M14-CI-010,M14,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Order confirmation invariant,M14,DOMAIN_AUTHORITY,M14 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,NO,CLOSED
M14-CI-011,M14,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Trusted payment verification,M14,DOMAIN_AUTHORITY,M14 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,NO,CLOSED
M14-CI-012,M14,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Idempotent fulfillment,M14,DOMAIN_AUTHORITY,M14 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,NO,CLOSED
M14-CI-013,M14,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Entitlement lifecycle,M14,DOMAIN_AUTHORITY,M14 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,NO,CLOSED
M14-CI-014,M14,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Quota Capacity,M14,DOMAIN_AUTHORITY,M14 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,NO,CLOSED
M14-CI-015,M14,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Operational Pool,M14,DOMAIN_AUTHORITY,M14 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,NO,CLOSED
M14-CI-016,M14,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Allocation,M14,DOMAIN_AUTHORITY,M14 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,NO,CLOSED
M14-CI-017,M14,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Usage,M14,DOMAIN_AUTHORITY,M14 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,NO,CLOSED
M14-CI-018,M14,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Refund / chargeback,M14,DOMAIN_AUTHORITY,M14 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,NO,CLOSED
M14-CI-019,M14,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Reconciliation,M14,DOMAIN_AUTHORITY,M14 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,NO,CLOSED
M14-CI-020,M14,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Refresh Allowance,M14,DOMAIN_AUTHORITY,M14 owns commercial allowance; M03 consumes/enforces Refresh action allowance; M10 authorizes.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION/RUMAHAGEN_WF03_M14_FULL_REBUILD_v2.2_CORE_DETAIL_PARITY_FULL_VERSION.md,NO,CLOSED
M15-IA-01,M15,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,PRESERVE,M15 authority,M15,DOMAIN_AUTHORITY,M15 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,NO,CLOSED
M15-IA-02,M15,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,PRESERVE,Title/Award distinction,M15,DOMAIN_AUTHORITY,M15 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,NO,CLOSED
M15-IA-03,M15,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Qualification/evidence,M15,DOMAIN_AUTHORITY,M15 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,NO,CLOSED
M15-IA-04,M15,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Partner Learning,M15,DOMAIN_AUTHORITY,M15 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,NO,CLOSED
M15-IA-05,M15,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Developer Learning,M15,DOMAIN_AUTHORITY,M15 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,NO,CLOSED
M15-IA-06,M15,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,PRESERVE,Lifecycle,M15,DOMAIN_AUTHORITY,M15 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,NO,CLOSED
M15-IA-07,M15,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,PRESERVE,Actor/Role,M15,DOMAIN_AUTHORITY,M15 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,NO,CLOSED
M15-IA-08,M15,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Permission,M15,DOMAIN_AUTHORITY_WITH_M10_AUTH,M15 owns qualification semantics; M10 owns authorization/RBAC/RLS.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,NO,CLOSED
M15-IA-09,M15,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,PRESERVE,Ownership/Scope,M15,DOMAIN_AUTHORITY,M15 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,NO,CLOSED
M15-IA-10,M15,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Visibility/Presentation,M15,DOMAIN_AUTHORITY,M15 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,NO,CLOSED
M15-IA-11,M15,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,Approval,M15,DOMAIN_AUTHORITY,M15 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,NO,CLOSED
M15-IA-12,M15,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,AUGMENT,API,M15,DOMAIN_AUTHORITY,M15 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,NO,CLOSED
M15-IA-13,M15,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,PRESERVE,ERD,M15,DOMAIN_AUTHORITY,M15 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,NO,CLOSED
M15-IA-14,M15,07_PRD/W4-02A.6.11_PRD_CURRENT_PRODUCT_REQUIREMENTS_FULL_CONSOLIDATED_v2.1.docx,PRESERVE,Schema,M15,DOMAIN_AUTHORITY,M15 is the current semantic authority for its domain; cross-module consumers do not acquire ownership.,CORE PRODUCT REQUIREMENTS AUTHORITY,RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION/RUMAHAGEN_WF03_M15_FULL_REBUILD_v1.1_CORE_DETAIL_SYNCHRONIZED_FULL_VERSION.md,NO,CLOSED
