finding_id,module,core_artifact_id,core_artifact,authority_owner,authority_source_artifact,module_authority_artifact,step04_classification,core_baseline_sha256,step05_resolution,step07_authority_source,step07_status
M08-IA-02,M08,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,CORE API CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M08_FULL_REBUILD_CONTROLLED_v1.0/00_README_M08_CONTROLLED_v1.0.md,PRESERVE,fbfc539044ed2b7037ebee6ed5d5065c4e14efbd042a4928b107c02c210277d1,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M08-IA-03,M08,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,CORE API CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M08_FULL_REBUILD_CONTROLLED_v1.0/00_README_M08_CONTROLLED_v1.0.md,PRESERVE,fbfc539044ed2b7037ebee6ed5d5065c4e14efbd042a4928b107c02c210277d1,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M08-IA-04,M08,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,CORE API CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M08_FULL_REBUILD_CONTROLLED_v1.0/00_README_M08_CONTROLLED_v1.0.md,PRESERVE,fbfc539044ed2b7037ebee6ed5d5065c4e14efbd042a4928b107c02c210277d1,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M08-IA-05,M08,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,CORE API CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M08_FULL_REBUILD_CONTROLLED_v1.0/00_README_M08_CONTROLLED_v1.0.md,PRESERVE,fbfc539044ed2b7037ebee6ed5d5065c4e14efbd042a4928b107c02c210277d1,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M08-IA-06,M08,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,CORE API CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M08_FULL_REBUILD_CONTROLLED_v1.0/00_README_M08_CONTROLLED_v1.0.md,PRESERVE,fbfc539044ed2b7037ebee6ed5d5065c4e14efbd042a4928b107c02c210277d1,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M08-IA-07,M08,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,CORE API CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M08_FULL_REBUILD_CONTROLLED_v1.0/00_README_M08_CONTROLLED_v1.0.md,PRESERVE,fbfc539044ed2b7037ebee6ed5d5065c4e14efbd042a4928b107c02c210277d1,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M08-IA-08,M08,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,CORE API CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M08_FULL_REBUILD_CONTROLLED_v1.0/00_README_M08_CONTROLLED_v1.0.md,PRESERVE,fbfc539044ed2b7037ebee6ed5d5065c4e14efbd042a4928b107c02c210277d1,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M08-IA-09,M08,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,CORE API CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M08_FULL_REBUILD_CONTROLLED_v1.0/00_README_M08_CONTROLLED_v1.0.md,PRESERVE,fbfc539044ed2b7037ebee6ed5d5065c4e14efbd042a4928b107c02c210277d1,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M08-IA-10,M08,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,CORE API CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M08_FULL_REBUILD_CONTROLLED_v1.0/00_README_M08_CONTROLLED_v1.0.md,PRESERVE,fbfc539044ed2b7037ebee6ed5d5065c4e14efbd042a4928b107c02c210277d1,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M08-IA-11,M08,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,CORE API CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M08_FULL_REBUILD_CONTROLLED_v1.0/00_README_M08_CONTROLLED_v1.0.md,PRESERVE,fbfc539044ed2b7037ebee6ed5d5065c4e14efbd042a4928b107c02c210277d1,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M08-IA-12,M08,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,CORE API CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M08_FULL_REBUILD_CONTROLLED_v1.0/00_README_M08_CONTROLLED_v1.0.md,PRESERVE,fbfc539044ed2b7037ebee6ed5d5065c4e14efbd042a4928b107c02c210277d1,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M08-IA-13,M08,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,CORE API CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M08_FULL_REBUILD_CONTROLLED_v1.0/00_README_M08_CONTROLLED_v1.0.md,PRESERVE,fbfc539044ed2b7037ebee6ed5d5065c4e14efbd042a4928b107c02c210277d1,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M08-IA-14,M08,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,CORE API CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M08_FULL_REBUILD_CONTROLLED_v1.0/00_README_M08_CONTROLLED_v1.0.md,PRESERVE,fbfc539044ed2b7037ebee6ed5d5065c4e14efbd042a4928b107c02c210277d1,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M08-IA-15,M08,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,CORE API CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M08_FULL_REBUILD_CONTROLLED_v1.0/00_README_M08_CONTROLLED_v1.0.md,PRESERVE,fbfc539044ed2b7037ebee6ed5d5065c4e14efbd042a4928b107c02c210277d1,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M08-IA-16,M08,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,CORE API CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M08_FULL_REBUILD_CONTROLLED_v1.0/00_README_M08_CONTROLLED_v1.0.md,PRESERVE,fbfc539044ed2b7037ebee6ed5d5065c4e14efbd042a4928b107c02c210277d1,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M08-IA-17,M08,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,CORE API CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M08_FULL_REBUILD_CONTROLLED_v1.0/00_README_M08_CONTROLLED_v1.0.md,PRESERVE,fbfc539044ed2b7037ebee6ed5d5065c4e14efbd042a4928b107c02c210277d1,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M08-IA-18,M08,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,CORE API CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M08_FULL_REBUILD_CONTROLLED_v1.0/00_README_M08_CONTROLLED_v1.0.md,CONTROLLED,fbfc539044ed2b7037ebee6ed5d5065c4e14efbd042a4928b107c02c210277d1,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
PROP-M09-01,M09,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,CORE API CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M09_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/README_M09_FULL_REBUILD_CONTROLLED_v1.1.md,CONTROLLED,fbfc539044ed2b7037ebee6ed5d5065c4e14efbd042a4928b107c02c210277d1,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
PROP-M09-02,M09,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,12_API/W4-02A.6.16_API_SPECIFICATION_CURRENT_API_CONTRACT_BASELINE_FULL_CONSOLIDATED_v2.1.docx,CORE API CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M09_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/README_M09_FULL_REBUILD_CONTROLLED_v1.1.md,CONTROLLED,fbfc539044ed2b7037ebee6ed5d5065c4e14efbd042a4928b107c02c210277d1,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
PROP-M09-03,M09,21_EXECUTION_SPECIFICATION/W4-02A.6.25_MODULE_EXECUTION_SPECIFICATION_ARCHITECTURE_v2.1.md,21_EXECUTION_SPECIFICATION/W4-02A.6.25_MODULE_EXECUTION_SPECIFICATION_ARCHITECTURE_v2.1.md,CORE EXECUTION SPECIFICATION AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M09_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/README_M09_FULL_REBUILD_CONTROLLED_v1.1.md,CONTROLLED,8e82d6f1308995ba163d0c2c49786c8b8999d7c2e6b4388e07661678ffa095a3,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
PROP-M09-04,M09,13_RBAC_RLS/W4-02A.6.17_RBAC_PERMISSION_RLS_CURRENT_AUTHORIZATION_BASELINE_FULL_CONSOLIDATED_v2.1.docx,13_RBAC_RLS/W4-02A.6.17_RBAC_PERMISSION_RLS_CURRENT_AUTHORIZATION_BASELINE_FULL_CONSOLIDATED_v2.1.docx,M10 AUTHORIZATION AUTHORITY,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,RUMAHAGEN_WF03_M09_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/README_M09_FULL_REBUILD_CONTROLLED_v1.1.md,CONTROLLED,cd5067a3a2cb8e0104e94fbea78ab64a30e19ed28230aef5889baa5021784a0a,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
PROP-M09-05,M09,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,CORE ARCHITECTURE,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M09_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/README_M09_FULL_REBUILD_CONTROLLED_v1.1.md,CONTROLLED,c1aa07968bb5bdfc9f9600dc48da804f65574f49da672282237ec90c4cc94884,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
PROP-M09-06,M09,30_RECONCILIATION_EVIDENCE/W4-02A.5R_SOURCE_UPDATE_REVALIDATION_v1.1.docx,30_RECONCILIATION_EVIDENCE/W4-02A.5R_SOURCE_UPDATE_REVALIDATION_v1.1.docx,CORE RECONCILIATION EVIDENCE AUTHORITY,00_CONTROL/W4-02A.7_RECURSIVE_SOURCE_AUDIT_REGISTER_v1.0.csv,RUMAHAGEN_WF03_M09_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/README_M09_FULL_REBUILD_CONTROLLED_v1.1.md,CONTROLLED,47a6f021e6c409e73d5d7c7dddaaa270107190db90dba4ff30760080155a2b8f,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M10-CORE-01,M10,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,PRESERVE,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M10-CORE-02,M10,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,AUGMENT,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M10-CORE-03,M10,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,AUGMENT,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M10-CORE-04,M10,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,AUGMENT,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M10-CORE-05,M10,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,AUGMENT,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M10-CORE-06,M10,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,AUGMENT,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M10-CORE-07,M10,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,AUGMENT,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M10-CORE-08,M10,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,PRESERVE,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M10-CORE-09,M10,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,PRESERVE,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M10-CORE-10,M10,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,PRESERVE,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M10-CORE-11,M10,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,PRESERVE,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
M10-CORE-12,M10,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,09_ERD/W4-02A.6.13_ERD_CURRENT_LOGICAL_DATA_MODEL_FULL_CONSOLIDATED_v2.1.docx,CORE LOGICAL DATA MODEL AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1_FULL_VERSION/RUMAHAGEN_WF03_M10_FULL_REBUILD_CONTROLLED_v1.1.md,AUGMENT,5a5ba139cff31fbd297cac3871a3b250f13b94dabcb15b49d89af86ca785cb88,,Current M01-M15 authority register + explicit cross-module boundary evidence,PASS — authority reconciled
