sync_id,finding_id,module,step04_classification,core_artifact_id,core_artifact,core_section_heading,authority_owner,authority_source_artifact,merge_decision,delta_status,semantic_delta_or_resolution,decision_basis,exact_scope_if_reconcile,preservation_instruction,core_mutation_status,provenance_retained,replacement_deletion_control,dependency,dependency_statement,module_authority_artifact,dup_key,canonical_merge_unit,core_baseline_sha256,core_detail_retained,mxx_valid_detail_retained,approved_conflict_update_applied,unrelated_core_detail_retained,duplicate_consolidated,whole_artifact_replacement,whole_rule_replacement,silent_deletion,provenance_complete
STEP04-0011,M01-CI-011,M01,PRESERVE,26_ENGINEERING_ALIGNMENT/W4-02A.6.30_ENGINEERING_ALIGNMENT_GUIDEBOOK_PLAYBOOK_v2.1.md,26_ENGINEERING_ALIGNMENT/W4-02A.6.30_ENGINEERING_ALIGNMENT_GUIDEBOOK_PLAYBOOK_v2.1.md,# RUMAHAGEN — W4-02A.6.30,CORE ENGINEERING ALIGNMENT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Identity dependencies M02/M03/M06,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M02/M10/M12/M14/M15 as governed dependencies,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,WF03-03-01_M01_FULL_SEMANTIC_REBUILD_v1.1.md,26engineeringalignmentw402a630engineeringalignmentguidebookplaybookv21md|identitydependenciesm02m03m06,CANON-CAM11-0066,239e06d97698eb97c4e362b1b9ecf25f064fbe8e665e2f9e328d00e6d339a090,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0012,M01-CI-012,M01,PRESERVE,CAM11-0045,23_M01_M07/W4-02A.6.27_FOCUSED_EXECUTION_PACK_M01-M07_v2.1_EXTRACTED/RUMAHAGEN_W4-02A.6.27_FOCUSED_EXECUTION_PACK_M01-M07_v2.1/M01_PHYSICAL_EXECUTION_SPEC_v2.1.md,## 19. Controlled residuals,M01–M07 EXECUTION CONTEXT; MODULE AUTHORITIES REMAIN SEMANTIC AUTHORITY,M01–M07 CURRENT AUTHORITY ARTIFACT SET,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Physical/runtime separation,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M02/M10/M12/M14/M15 as governed dependencies,,WF03-03-01_M01_FULL_SEMANTIC_REBUILD_v1.1.md,cam110045|physicalruntimeseparation,CANON-CAM11-0045,db988febf9ef1ed6f6746177260d8fab50b5fbb93827afb708de163dd484a3ff,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0013,M01-CI-013,M01,CONTROLLED,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,"# developer-projects, calculator (dbr), notifications, rbac, seo",CORE ARCHITECTURE,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,DOWNSTREAM_CONTROL_ONLY,NOT_SEMANTICALLY_ABSORBED,M01 physical/runtime status,STEP04 classification CONTROLLED; physical/API/RLS/runtime work remains downstream and cannot become semantic proof.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M02/M10/M12/M14/M15 as governed dependencies,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,WF03-03-01_M01_FULL_SEMANTIC_REBUILD_v1.1.md,04architecturew402a65systemarchitecturefullconsolidatedv18docx|m01physicalruntimestatus,CANON-CAM11-0011,c1aa07968bb5bdfc9f9600dc48da804f65574f49da672282237ec90c4cc94884,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0014,M01-CI-014,M01,NO-PROPAGATION,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,"# developer-projects, calculator (dbr), notifications, rbac, seo",CORE ARCHITECTURE,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,NO_PROPAGATION,NOT_PROPAGATED,M01 public profile authority,STEP04 classification NO-PROPAGATION; finding retained for provenance but excluded from Core semantic merge.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES — provenance retained,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M02/M10/M12/M14/M15 as governed dependencies,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,WF03-03-01_M01_FULL_SEMANTIC_REBUILD_v1.1.md,04architecturew402a65systemarchitecturefullconsolidatedv18docx|m01publicprofileauthority,CANON-CAM11-0011,c1aa07968bb5bdfc9f9600dc48da804f65574f49da672282237ec90c4cc94884,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0015,M02-CI-001,M02,PRESERVE,20_MODULE_PLANNING/W4-02A.6.24_REVISED_MODULE_PLANNING_CURRENT_MODULE_DELIVERY_PLANNING_v2.1.md,20_MODULE_PLANNING/W4-02A.6.24_REVISED_MODULE_PLANNING_CURRENT_MODULE_DELIVERY_PLANNING_v2.1.md,# RUMAHAGEN — REVISED MODULE PLANNING,CORE MODULE PLANNING AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Agent Profile — View,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M01/M03/M11/M12,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.1.md,20moduleplanningw402a624revisedmoduleplanningcurrentmoduledeliveryplanningv21md|agentprofileview,CANON-CAM11-0040,7373552ff7f43e2822f7819b2101ec0df7bc1acee60e8b92dc866f330203d7be,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0016,M02-CI-002,M02,PRESERVE,14_FUNCTIONAL/W4-02A.6.18_FUNCTIONAL_SPECIFICATION_CURRENT_FUNCTIONAL_IMPLEMENTATION_CONTRACT_v2.1.md,14_FUNCTIONAL/W4-02A.6.18_FUNCTIONAL_SPECIFICATION_CURRENT_FUNCTIONAL_IMPLEMENTATION_CONTRACT_v2.1.md,# RUMAHAGEN — FUNCTIONAL SPECIFICATION,CORE FUNCTIONAL CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Agent Profile — Update,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M01/M03/M11/M12,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.1.md,14functionalw402a618functionalspecificationcurrentfunctionalimplementationcontractv21md|agentprofileupdate,CANON-CAM11-0034,d7e9a7b5c761d51495e77f73824f903ca057e602c204c79284a2ae70c522072e,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0017,M02-CI-003,M02,PRESERVE,26_ENGINEERING_ALIGNMENT/W4-02A.6.30_ENGINEERING_ALIGNMENT_GUIDEBOOK_PLAYBOOK_v2.1.md,26_ENGINEERING_ALIGNMENT/W4-02A.6.30_ENGINEERING_ALIGNMENT_GUIDEBOOK_PLAYBOOK_v2.1.md,# RUMAHAGEN — W4-02A.6.30,CORE ENGINEERING ALIGNMENT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Profile Visibility — PUBLIC/PRIVATE,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M01/M03/M11/M12,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.1.md,26engineeringalignmentw402a630engineeringalignmentguidebookplaybookv21md|profilevisibilitypublicprivate,CANON-CAM11-0066,239e06d97698eb97c4e362b1b9ecf25f064fbe8e665e2f9e328d00e6d339a090,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0018,M02-CI-004,M02,PRESERVE,17_SEO_ANALYTICS/W4-02A.6.21_SEO_ANALYTICS_SPECIFICATION_DISCOVERY_MEASUREMENT_BASELINE_v2.1.md,17_SEO_ANALYTICS/W4-02A.6.21_SEO_ANALYTICS_SPECIFICATION_DISCOVERY_MEASUREMENT_BASELINE_v2.1.md,# RUMAHAGEN --- SEO / ANALYTICS SPECIFICATION,M11 PUBLIC DISCOVERY / SEO / MEASUREMENT AUTHORITY,RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION/RUMAHAGEN_WF03_M11_FULL_REBUILD_CONTROLLED_v2.0_FULL_VERSION.md,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Public CTA — explicit opt-in,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M01/M03/M11/M12,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.1.md,17seoanalyticsw402a621seoanalyticsspecificationdiscoverymeasurementbaselinev21md|publicctaexplicitoptin,CANON-CAM11-0037,be0af1e745ac3d19a65abb90beff833941b1d1fb5a4fd1233c681a84023e75de,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0019,M02-CI-005,M02,PRESERVE,26_ENGINEERING_ALIGNMENT/W4-02A.6.30_ENGINEERING_ALIGNMENT_GUIDEBOOK_PLAYBOOK_v2.1.md,26_ENGINEERING_ALIGNMENT/W4-02A.6.30_ENGINEERING_ALIGNMENT_GUIDEBOOK_PLAYBOOK_v2.1.md,# RUMAHAGEN — W4-02A.6.30,CORE ENGINEERING ALIGNMENT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Superadmin visibility/CTA override,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M01/M03/M11/M12,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.1.md,26engineeringalignmentw402a630engineeringalignmentguidebookplaybookv21md|superadminvisibilityctaoverride,CANON-CAM11-0066,239e06d97698eb97c4e362b1b9ecf25f064fbe8e665e2f9e328d00e6d339a090,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0020,M02-CI-006,M02,PRESERVE,CAM11-0034,14_FUNCTIONAL/W4-02A.6.18_FUNCTIONAL_SPECIFICATION_CURRENT_FUNCTIONAL_IMPLEMENTATION_CONTRACT_v2.1.md,## 7.4 FR-M02-004 — Review,CORE FUNCTIONAL CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Review Create — OWN,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M01/M03/M11/M12,,WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.1.md,cam110034|reviewcreateown,CANON-CAM11-0034,d7e9a7b5c761d51495e77f73824f903ca057e602c204c79284a2ae70c522072e,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0021,M02-CI-007,M02,PRESERVE,26_ENGINEERING_ALIGNMENT/W4-02A.6.30_ENGINEERING_ALIGNMENT_GUIDEBOOK_PLAYBOOK_v2.1.md,26_ENGINEERING_ALIGNMENT/W4-02A.6.30_ENGINEERING_ALIGNMENT_GUIDEBOOK_PLAYBOOK_v2.1.md,# RUMAHAGEN — W4-02A.6.30,CORE ENGINEERING ALIGNMENT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Review View,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M01/M03/M11/M12,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.1.md,26engineeringalignmentw402a630engineeringalignmentguidebookplaybookv21md|reviewview,CANON-CAM11-0066,239e06d97698eb97c4e362b1b9ecf25f064fbe8e665e2f9e328d00e6d339a090,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0022,M02-CI-008,M02,RECONCILE,26_ENGINEERING_ALIGNMENT/W4-02A.6.30_ENGINEERING_ALIGNMENT_GUIDEBOOK_PLAYBOOK_v2.1.md,26_ENGINEERING_ALIGNMENT/W4-02A.6.30_ENGINEERING_ALIGNMENT_GUIDEBOOK_PLAYBOOK_v2.1.md,# RUMAHAGEN — W4-02A.6.30,CORE ENGINEERING ALIGNMENT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,APPLY_STEP05_RESOLUTION,RESOLVED_DELTA_ABSORBED,"Buyer Submit → AUTO-APPROVED → Published/Viewable; Agent Self-Review → AUTO-APPROVED → Published/Viewable; Admin moderation is post-publication, not approval gate.",STEP05 FINAL v1.1 resolved M02-CI-008; exact reconciliation scope applied without global deletion/replacement.,Only M02 Agent Review publication/moderation semantics. Does not make every review-like resource globally auto-approved.,"Review ownership, viewing, moderation capability, aggregate rating rules, privacy, public presentation constraints, and unrelated Core review detail.",SEPARATE_CANDIDATE_DELTA_ONLY,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M01/M03/M11/M12,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.1.md,26engineeringalignmentw402a630engineeringalignmentguidebookplaybookv21md|buyersubmitautoapprovedpublishedviewableagentselfreviewautoapprovedpublishedviewableadminmoderationispostpublicationnotapprovalgate,CANON-CAM11-0066,239e06d97698eb97c4e362b1b9ecf25f064fbe8e665e2f9e328d00e6d339a090,YES,YES,YES,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0023,M02-CI-009,M02,ADD-NEW,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,"# developer-projects, calculator (dbr), notifications, rbac, seo",CORE ARCHITECTURE,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,ABSORB_NEW_CAPABILITY,DELTA_ABSORBED,Outcome Presentation — non-owning,STEP04 classification ADD-NEW; legitimate capability absent from mapped Core target.,,Existing Core detail preserved; no replacement/deletion.,SEPARATE_CANDIDATE_DELTA_ONLY,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M01/M03/M11/M12,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.1.md,04architecturew402a65systemarchitecturefullconsolidatedv18docx|outcomepresentationnonowning,CANON-CAM11-0011,c1aa07968bb5bdfc9f9600dc48da804f65574f49da672282237ec90c4cc94884,YES,YES,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0024,M02-CI-010,M02,PRESERVE,CAM11-0035,15_TECHNICAL/W4-02A.6.19_TECHNICAL_SPECIFICATION_CURRENT_TECHNICAL_IMPLEMENTATION_CONTRACT_v2.1.md,## 21.3 Legal documents,CORE TECHNICAL CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Private Identity / Legal / Verification boundary,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M01/M03/M11/M12,,WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.1.md,cam110035|privateidentitylegalverificationboundary,CANON-CAM11-0035,2ac01b6961b6ab97d26ee8c314aaf06101af49cb746c4069147559fb8002b29c,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0025,M02-CI-011,M02,RECONCILE,CAM11-0034,14_FUNCTIONAL/W4-02A.6.18_FUNCTIONAL_SPECIFICATION_CURRENT_FUNCTIONAL_IMPLEMENTATION_CONTRACT_v2.1.md,§6.1 FR-M01-001 — Agent registration,CORE FUNCTIONAL CONTRACT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,APPLY_STEP05_RESOLUTION,RESOLVED_DELTA_ABSORBED,KTP may be deferred; OTP VERIFIED → ACCOUNT ACTIVE; ISI NANTI → KTP DEFERRED/NOT_PROVIDED; no PENDING_REVIEW activation gate.,STEP05 FINAL v1.1 resolved M02-CI-011; exact reconciliation scope applied without global deletion/replacement.,Exact STEP03/STEP04 target anchors CAM11-0034 and CAM11-0036; only registration/KTP activation semantics. Preserve all unrelated Pending Review states.,"M01 identity authority, protected KTP data, later KTP completion, unrelated moderation/review states, and all non-conflicting Core detail.",SEPARATE_CANDIDATE_DELTA_ONLY,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M01/M03/M11/M12,,WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.1.md,cam110034|ktpmaybedeferredotpverifiedaccountactiveisinantiktpdeferrednotprovidednopendingreviewactivationgate,CANON-CAM11-0034,d7e9a7b5c761d51495e77f73824f903ca057e602c204c79284a2ae70c522072e,YES,YES,YES,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0026,M02-CI-012,M02,PRESERVE,26_ENGINEERING_ALIGNMENT/W4-02A.6.30_ENGINEERING_ALIGNMENT_GUIDEBOOK_PLAYBOOK_v2.1.md,26_ENGINEERING_ALIGNMENT/W4-02A.6.30_ENGINEERING_ALIGNMENT_GUIDEBOOK_PLAYBOOK_v2.1.md,# RUMAHAGEN — W4-02A.6.30,CORE ENGINEERING ALIGNMENT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,M02 ↔ M01 identity boundary,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M01/M03/M11/M12,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.1.md,26engineeringalignmentw402a630engineeringalignmentguidebookplaybookv21md|m02m01identityboundary,CANON-CAM11-0066,239e06d97698eb97c4e362b1b9ecf25f064fbe8e665e2f9e328d00e6d339a090,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0027,M02-CI-013,M02,PRESERVE,26_ENGINEERING_ALIGNMENT/W4-02A.6.30_ENGINEERING_ALIGNMENT_GUIDEBOOK_PLAYBOOK_v2.1.md,26_ENGINEERING_ALIGNMENT/W4-02A.6.30_ENGINEERING_ALIGNMENT_GUIDEBOOK_PLAYBOOK_v2.1.md,# RUMAHAGEN — W4-02A.6.30,CORE ENGINEERING ALIGNMENT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,M02 ↔ M03 Listing boundary,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M01/M03/M11/M12,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.1.md,26engineeringalignmentw402a630engineeringalignmentguidebookplaybookv21md|m02m03listingboundary,CANON-CAM11-0066,239e06d97698eb97c4e362b1b9ecf25f064fbe8e665e2f9e328d00e6d339a090,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0028,M02-CI-014,M02,PRESERVE,26_ENGINEERING_ALIGNMENT/W4-02A.6.30_ENGINEERING_ALIGNMENT_GUIDEBOOK_PLAYBOOK_v2.1.md,26_ENGINEERING_ALIGNMENT/W4-02A.6.30_ENGINEERING_ALIGNMENT_GUIDEBOOK_PLAYBOOK_v2.1.md,# RUMAHAGEN — W4-02A.6.30,CORE ENGINEERING ALIGNMENT AUTHORITY,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,M02 ↔ M10 authorization boundary,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M01/M03/M11/M12,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.1.md,26engineeringalignmentw402a630engineeringalignmentguidebookplaybookv21md|m02m10authorizationboundary,CANON-CAM11-0066,239e06d97698eb97c4e362b1b9ecf25f064fbe8e665e2f9e328d00e6d339a090,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0029,M02-CI-015,M02,PRESERVE,CAM11-0046,23_M01_M07/W4-02A.6.27_FOCUSED_EXECUTION_PACK_M01-M07_v2.1_EXTRACTED/RUMAHAGEN_W4-02A.6.27_FOCUSED_EXECUTION_PACK_M01-M07_v2.1/M02_PHYSICAL_EXECUTION_SPEC_v2.1.md,## 19. Controlled residuals,M01–M07 EXECUTION CONTEXT; MODULE AUTHORITIES REMAIN SEMANTIC AUTHORITY,M01–M07 CURRENT AUTHORITY ARTIFACT SET,PRESERVE_EXISTING_CORE_DETAIL,NO_SEMANTIC_DELTA_ABSORBED,Physical/runtime separation,STEP04 classification PRESERVE; no new semantic propagation required.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M01/M03/M11/M12,,WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.1.md,cam110046|physicalruntimeseparation,CANON-CAM11-0046,062a76a24169a2115713a3db29c2b992fffab6482814c891285939c6c3cc9826,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
STEP04-0030,M02-CI-016,M02,CONTROLLED,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,04_ARCHITECTURE/W4-02A.6.5_SYSTEM_ARCHITECTURE_FULL_CONSOLIDATED_v1.8.docx,"# developer-projects, calculator (dbr), notifications, rbac, seo",CORE ARCHITECTURE,01_GOVERNANCE/W4-02A.1_GOVERNANCE_CONSOLIDATION_FINAL_DECISION_AUTHORITY_v1.0.docx,DOWNSTREAM_CONTROL_ONLY,NOT_SEMANTICALLY_ABSORBED,M02 physical/runtime status,STEP04 classification CONTROLLED; physical/API/RLS/runtime work remains downstream and cannot become semantic proof.,,Existing Core detail preserved; no replacement/deletion.,UNCHANGED,YES,NO_SILENT_REPLACEMENT; NO_SILENT_DELETION,M01/M03/M11/M12,Module-level dependency contract applies. Artifact-specific dependency is not asserted unless explicit in Core evidence. See STEP03 dependency handoff for downstream trace.,WF03-03-02_M02_FULL_SEMANTIC_REBUILD_v1.1.md,04architecturew402a65systemarchitecturefullconsolidatedv18docx|m02physicalruntimestatus,CANON-CAM11-0011,c1aa07968bb5bdfc9f9600dc48da804f65574f49da672282237ec90c4cc94884,YES,N/A,N/A,YES,YES — if semantic identity overlaps; no duplicate canonical object,NO,NO,NO,YES
