logical_entity,logical_attribute,representation,authority_version,logical_data_meaning,note,physical_table,physical_column,lifecycle_or_history_indicator,meaning_evidence_status,provenance_status,physical_status_boundary
SESSION_ENROLLMENTS,session_id,PHYSICAL_CORROBORATION,v1.2,NOT NULL; FK→learning_sessions.id,Exact logical attribute ↔ physical column.,session_enrollments,session_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_ENROLLMENTS,agent_id,PHYSICAL_CORROBORATION,v1.2,NOT NULL; FK→users.id,Exact logical attribute ↔ physical column.,session_enrollments,agent_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_ENROLLMENTS,status,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,session_enrollments,status,YES,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_ENROLLMENTS,activation_reference,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,session_enrollments,activation_reference,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
SESSION_ENROLLMENTS,requested_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,session_enrollments,requested_at,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_ENROLLMENTS,activated_at,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,session_enrollments,activated_at,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
SESSION_ENROLLMENTS,completed_at,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,session_enrollments,completed_at,YES,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
SESSION_ENROLLMENTS,created_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,session_enrollments,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_ENROLLMENTS,updated_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,session_enrollments,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_PROVIDER_BINDINGS,id,PHYSICAL_CORROBORATION,v1.2,PK,Exact logical attribute ↔ physical column.,session_provider_bindings,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_PROVIDER_BINDINGS,session_id,PHYSICAL_CORROBORATION,v1.2,NOT NULL; FK→learning_sessions.id,Exact logical attribute ↔ physical column.,session_provider_bindings,session_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_PROVIDER_BINDINGS,provider_key,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,session_provider_bindings,provider_key,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_PROVIDER_BINDINGS,external_provider_session_id,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,session_provider_bindings,external_provider_session_id,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
SESSION_PROVIDER_BINDINGS,binding_state,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,session_provider_bindings,binding_state,YES,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_PROVIDER_BINDINGS,effective_from,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,session_provider_bindings,effective_from,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_PROVIDER_BINDINGS,effective_to,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,session_provider_bindings,effective_to,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
SESSION_PROVIDER_BINDINGS,created_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,session_provider_bindings,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_PROVIDER_BINDINGS,updated_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,session_provider_bindings,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_PARTICIPATION_EVIDENCE,id,PHYSICAL_CORROBORATION,v1.2,PK,Exact logical attribute ↔ physical column.,session_participation_evidence,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_PARTICIPATION_EVIDENCE,binding_id,PHYSICAL_CORROBORATION,v1.2,NOT NULL; FK→session_provider_bindings.id,Exact logical attribute ↔ physical column.,session_participation_evidence,binding_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_PARTICIPATION_EVIDENCE,session_enrollment_id,PHYSICAL_CORROBORATION,v1.2,FK→session_enrollments.id,Exact logical attribute ↔ physical column.,session_participation_evidence,session_enrollment_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_PARTICIPATION_EVIDENCE,external_event_id,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,session_participation_evidence,external_event_id,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
SESSION_PARTICIPATION_EVIDENCE,idempotency_key,PHYSICAL_CORROBORATION,v1.2,NOT NULL; UNIQUE,Exact logical attribute ↔ physical column.,session_participation_evidence,idempotency_key,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_PARTICIPATION_EVIDENCE,observed_at,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,session_participation_evidence,observed_at,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
SESSION_PARTICIPATION_EVIDENCE,received_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,session_participation_evidence,received_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_PARTICIPATION_EVIDENCE,processed_at,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,session_participation_evidence,processed_at,YES,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
SESSION_PARTICIPATION_EVIDENCE,payload_metadata,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,session_participation_evidence,payload_metadata,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
SESSION_PARTICIPATION_EVIDENCE,created_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,session_participation_evidence,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_ATTENDANCE_EVALUATIONS,id,PHYSICAL_CORROBORATION,v1.2,PK,Exact logical attribute ↔ physical column.,session_attendance_evaluations,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_ATTENDANCE_EVALUATIONS,session_enrollment_id,PHYSICAL_CORROBORATION,v1.2,NOT NULL; FK→session_enrollments.id,Exact logical attribute ↔ physical column.,session_attendance_evaluations,session_enrollment_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_ATTENDANCE_EVALUATIONS,evidence_id,PHYSICAL_CORROBORATION,v1.2,FK→session_participation_evidence.id,Exact logical attribute ↔ physical column.,session_attendance_evaluations,evidence_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_ATTENDANCE_EVALUATIONS,policy_version,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,session_attendance_evaluations,policy_version,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_ATTENDANCE_EVALUATIONS,result,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,session_attendance_evaluations,result,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_ATTENDANCE_EVALUATIONS,evaluated_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,session_attendance_evaluations,evaluated_at,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_ATTENDANCE_EVALUATIONS,created_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,session_attendance_evaluations,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_COMPLETION_OUTCOMES,id,PHYSICAL_CORROBORATION,v1.2,PK,Exact logical attribute ↔ physical column.,session_completion_outcomes,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_COMPLETION_OUTCOMES,session_enrollment_id,PHYSICAL_CORROBORATION,v1.2,NOT NULL; FK→session_enrollments.id,Exact logical attribute ↔ physical column.,session_completion_outcomes,session_enrollment_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_COMPLETION_OUTCOMES,attendance_evaluation_id,PHYSICAL_CORROBORATION,v1.2,FK→session_attendance_evaluations.id,Exact logical attribute ↔ physical column.,session_completion_outcomes,attendance_evaluation_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_COMPLETION_OUTCOMES,completion_policy_version,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,session_completion_outcomes,completion_policy_version,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_COMPLETION_OUTCOMES,result,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,session_completion_outcomes,result,NO,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_COMPLETION_OUTCOMES,completed_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,session_completion_outcomes,completed_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
SESSION_COMPLETION_OUTCOMES,created_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,session_completion_outcomes,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_PATHS,id,PHYSICAL_CORROBORATION,v1.2,PK,Exact logical attribute ↔ physical column.,learning_paths,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_PATHS,course_id,PHYSICAL_CORROBORATION,v1.2,FK→courses.id,Exact logical attribute ↔ physical column.,learning_paths,course_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_PATHS,code,PHYSICAL_CORROBORATION,v1.2,NOT NULL; UNIQUE,Exact logical attribute ↔ physical column.,learning_paths,code,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_PATHS,name,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_paths,name,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_PATHS,description,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,learning_paths,description,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
LEARNING_PATHS,status,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_paths,status,YES,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_PATHS,created_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_paths,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_PATHS,updated_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_paths,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_PATH_VERSIONS,id,PHYSICAL_CORROBORATION,v1.2,PK,Exact logical attribute ↔ physical column.,learning_path_versions,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_PATH_VERSIONS,learning_path_id,PHYSICAL_CORROBORATION,v1.2,NOT NULL; FK→learning_paths.id,Exact logical attribute ↔ physical column.,learning_path_versions,learning_path_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_PATH_VERSIONS,version_no,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_path_versions,version_no,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_PATH_VERSIONS,status,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_path_versions,status,YES,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_PATH_VERSIONS,effective_from,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,learning_path_versions,effective_from,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
LEARNING_PATH_VERSIONS,effective_to,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,learning_path_versions,effective_to,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
LEARNING_PATH_VERSIONS,definition_snapshot,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_path_versions,definition_snapshot,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_PATH_VERSIONS,created_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_path_versions,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_PATH_VERSIONS,updated_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_path_versions,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_ACTIVITIES,id,PHYSICAL_CORROBORATION,v1.2,PK,Exact logical attribute ↔ physical column.,learning_activities,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_ACTIVITIES,learning_path_version_id,PHYSICAL_CORROBORATION,v1.2,FK→learning_path_versions.id,Exact logical attribute ↔ physical column.,learning_activities,learning_path_version_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_ACTIVITIES,code,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_activities,code,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_ACTIVITIES,activity_type,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_activities,activity_type,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_ACTIVITIES,title,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_activities,title,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_ACTIVITIES,description,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,learning_activities,description,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
LEARNING_ACTIVITIES,sequence_no,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_activities,sequence_no,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_ACTIVITIES,completion_required,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_activities,completion_required,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_ACTIVITIES,reward_lp,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_activities,reward_lp,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_ACTIVITIES,status,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_activities,status,YES,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_ACTIVITIES,created_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_activities,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_ACTIVITIES,updated_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_activities,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_ACTIVITY_COMPLETIONS,id,PHYSICAL_CORROBORATION,v1.2,PK,Exact logical attribute ↔ physical column.,learning_activity_completions,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_ACTIVITY_COMPLETIONS,learning_activity_id,PHYSICAL_CORROBORATION,v1.2,NOT NULL; FK→learning_activities.id,Exact logical attribute ↔ physical column.,learning_activity_completions,learning_activity_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_ACTIVITY_COMPLETIONS,user_id,PHYSICAL_CORROBORATION,v1.2,NOT NULL; FK→users.id,Exact logical attribute ↔ physical column.,learning_activity_completions,user_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_ACTIVITY_COMPLETIONS,completion_status,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_activity_completions,completion_status,YES,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_ACTIVITY_COMPLETIONS,outcome,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,learning_activity_completions,outcome,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
LEARNING_ACTIVITY_COMPLETIONS,evidence_reference,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,learning_activity_completions,evidence_reference,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
LEARNING_ACTIVITY_COMPLETIONS,attempt_no,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_activity_completions,attempt_no,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_ACTIVITY_COMPLETIONS,completed_at,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,learning_activity_completions,completed_at,YES,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
LEARNING_ACTIVITY_COMPLETIONS,created_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_activity_completions,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_ACTIVITY_COMPLETIONS,updated_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_activity_completions,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_POINT_ACCOUNTS,id,PHYSICAL_CORROBORATION,v1.2,PK,Exact logical attribute ↔ physical column.,learning_point_accounts,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_POINT_ACCOUNTS,user_id,PHYSICAL_CORROBORATION,v1.2,NOT NULL; UNIQUE; FK→users.id,Exact logical attribute ↔ physical column.,learning_point_accounts,user_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_POINT_ACCOUNTS,balance_projection,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_point_accounts,balance_projection,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_POINT_ACCOUNTS,status,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_point_accounts,status,YES,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_POINT_ACCOUNTS,created_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_point_accounts,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_POINT_ACCOUNTS,updated_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_point_accounts,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_POINT_TRANSACTIONS,id,PHYSICAL_CORROBORATION,v1.2,PK,Exact logical attribute ↔ physical column.,learning_point_transactions,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_POINT_TRANSACTIONS,account_id,PHYSICAL_CORROBORATION,v1.2,NOT NULL; FK→learning_point_accounts.id,Exact logical attribute ↔ physical column.,learning_point_transactions,account_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_POINT_TRANSACTIONS,user_id,PHYSICAL_CORROBORATION,v1.2,NOT NULL; FK→users.id,Exact logical attribute ↔ physical column.,learning_point_transactions,user_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_POINT_TRANSACTIONS,transaction_type,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_point_transactions,transaction_type,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_POINT_TRANSACTIONS,amount,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_point_transactions,amount,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_POINT_TRANSACTIONS,source_type,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_point_transactions,source_type,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_POINT_TRANSACTIONS,source_reference,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,learning_point_transactions,source_reference,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
LEARNING_POINT_TRANSACTIONS,idempotency_key,PHYSICAL_CORROBORATION,v1.2,UNIQUE,Exact logical attribute ↔ physical column.,learning_point_transactions,idempotency_key,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_POINT_TRANSACTIONS,occurred_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_point_transactions,occurred_at,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_POINT_TRANSACTIONS,created_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_point_transactions,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_UNLOCK_PROGRESSIONS,id,PHYSICAL_CORROBORATION,v1.2,PK,Exact logical attribute ↔ physical column.,learning_unlock_progressions,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_UNLOCK_PROGRESSIONS,user_id,PHYSICAL_CORROBORATION,v1.2,NOT NULL; FK→users.id,Exact logical attribute ↔ physical column.,learning_unlock_progressions,user_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_UNLOCK_PROGRESSIONS,learning_path_version_id,PHYSICAL_CORROBORATION,v1.2,NOT NULL; FK→learning_path_versions.id,Exact logical attribute ↔ physical column.,learning_unlock_progressions,learning_path_version_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_UNLOCK_PROGRESSIONS,state,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_unlock_progressions,state,YES,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_UNLOCK_PROGRESSIONS,source_type,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,learning_unlock_progressions,source_type,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
LEARNING_UNLOCK_PROGRESSIONS,source_reference,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,learning_unlock_progressions,source_reference,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
LEARNING_UNLOCK_PROGRESSIONS,unlocked_at,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,learning_unlock_progressions,unlocked_at,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
LEARNING_UNLOCK_PROGRESSIONS,completed_at,PHYSICAL_CORROBORATION,v1.2,,Exact logical attribute ↔ physical column.,learning_unlock_progressions,completed_at,YES,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
LEARNING_UNLOCK_PROGRESSIONS,created_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_unlock_progressions,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
LEARNING_UNLOCK_PROGRESSIONS,updated_at,PHYSICAL_CORROBORATION,v1.2,NOT NULL,Exact logical attribute ↔ physical column.,learning_unlock_progressions,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
SUBSCRIPTIONS,id,PHYSICAL_CORROBORATION,v2.2,PK,Exact logical attribute ↔ physical column.,subscriptions,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
SUBSCRIPTIONS,user_id,PHYSICAL_CORROBORATION,v2.2,FK→users.id,Exact logical attribute ↔ physical column.,subscriptions,user_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
SUBSCRIPTIONS,organization_id,PHYSICAL_CORROBORATION,v2.2,FK→organizations.id,Exact logical attribute ↔ physical column.,subscriptions,organization_id,NO,EXPLICIT,PASS,CORROBORATION ONLY
SUBSCRIPTIONS,product_code,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,subscriptions,product_code,NO,EXPLICIT,PASS,CORROBORATION ONLY
SUBSCRIPTIONS,status,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,subscriptions,status,YES,EXPLICIT,PASS,CORROBORATION ONLY
SUBSCRIPTIONS,starts_at,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,subscriptions,starts_at,YES,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
SUBSCRIPTIONS,ends_at,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,subscriptions,ends_at,YES,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
SUBSCRIPTIONS,renews_at,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,subscriptions,renews_at,NO,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
SUBSCRIPTIONS,historical_purchase_snapshot,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,subscriptions,historical_purchase_snapshot,NO,EXPLICIT,PASS,CORROBORATION ONLY
SUBSCRIPTIONS,created_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,subscriptions,created_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
SUBSCRIPTIONS,updated_at,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,subscriptions,updated_at,YES,EXPLICIT,PASS,CORROBORATION ONLY
PROMOTIONS,id,PHYSICAL_CORROBORATION,v2.2,PK,Exact logical attribute ↔ physical column.,promotions,id,NO,EXPLICIT,PASS,CORROBORATION ONLY
PROMOTIONS,code,PHYSICAL_CORROBORATION,v2.2,NOT NULL; UNIQUE,Exact logical attribute ↔ physical column.,promotions,code,NO,EXPLICIT,PASS,CORROBORATION ONLY
PROMOTIONS,name,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,promotions,name,NO,EXPLICIT,PASS,CORROBORATION ONLY
PROMOTIONS,rule_configuration,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,promotions,rule_configuration,NO,EXPLICIT,PASS,CORROBORATION ONLY
PROMOTIONS,eligibility_configuration,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,promotions,eligibility_configuration,NO,EXPLICIT,PASS,CORROBORATION ONLY
PROMOTIONS,benefit_configuration,PHYSICAL_CORROBORATION,v2.2,NOT NULL,Exact logical attribute ↔ physical column.,promotions,benefit_configuration,NO,EXPLICIT,PASS,CORROBORATION ONLY
PROMOTIONS,valid_from,PHYSICAL_CORROBORATION,v2.2,,Exact logical attribute ↔ physical column.,promotions,valid_from,YES,PHYSICAL_CORROBORATION_WITH_NOTE,PASS,CORROBORATION ONLY
